Wavelength (nm),BLANK1,L470JUNE2022,L377JUNE2422,L375JUNE1722,L222JUNE2822,BLANK2,L378JUNE2722,L373JUNE1022,L373JUNE2722,L442JUNE822,L114JUNE1022,L114JULY122,L224JUNE2922,L626JUNE622,BLANK3,L239JUNE322
323.9683228,-0.00028429,0.165899009,0.043733828,0.050264806,0.145520195,-0.002610401,0.070048079,0.019094601,0.016401589,0.058673445,0.064519554,0.045220699,0.017526994,0.030165568,-2.85E-05,0.080348782
323.0304565,-0.000192187,0.169125736,0.044360183,0.051456831,0.148720846,-0.002695408,0.071143761,0.01937606,0.016643731,0.05973186,0.065799057,0.046078146,0.01776812,0.03048387,-0.000108759,0.08195065
321.9361572,-4.87E-05,0.171575472,0.045072753,0.052349206,0.150838777,-0.002504532,0.072835051,0.02011806,0.017297558,0.060980752,0.066965148,0.047557049,0.018442143,0.031418886,0.000104333,0.083486944
320.9980469,-0.000116782,0.174029395,0.046436764,0.053330071,0.153440177,-0.002623112,0.073773913,0.020250555,0.017515082,0.061987538,0.068000667,0.048030563,0.018648541,0.031756155,-0.000232704,0.084769003
320.0598145,-5.20E-05,0.175337642,0.046710029,0.053869054,0.155172452,-0.002497428,0.075443618,0.02057687,0.017905861,0.063181683,0.069433093,0.049271464,0.018950801,0.032514803,1.88E-05,0.085955068
318.9650879,-1.14E-05,0.177120701,0.047207233,0.054447997,0.157020345,-0.00277371,0.075934216,0.021065753,0.018010432,0.063941583,0.070147067,0.049746964,0.019188851,0.032765795,-0.00011026,0.087469622
318.0266113,-0.000191462,0.179205522,0.048533075,0.05611565,0.160674676,-0.002797373,0.077552006,0.021458412,0.018435013,0.065228835,0.071301714,0.050602991,0.019515667,0.033523299,-0.000108035,0.089081369
316.9316101,-3.79E-05,0.181003049,0.049371626,0.05703472,0.162966758,-0.002835745,0.079038359,0.021802129,0.018770453,0.066392571,0.072624028,0.051758993,0.019791549,0.034230005,-0.000301777,0.090054177
315.9928894,-7.17E-05,0.183799669,0.05011031,0.058196537,0.165597618,-0.00269371,0.080665439,0.022257244,0.019386319,0.067613877,0.074026838,0.052859344,0.020411769,0.034816369,-4.39E-05,0.092186652
315.0541077,-0.000105809,0.18448481,0.051065687,0.058859833,0.167418644,-0.002854621,0.081849247,0.022760192,0.01958737,0.068917982,0.075112864,0.053837553,0.020514175,0.035366151,-0.000167398,0.093253776
313.9586792,-0.000138623,0.186322972,0.051628366,0.059813906,0.169646248,-0.003093204,0.082197286,0.022721184,0.019589862,0.069238983,0.075479716,0.054075554,0.020736031,0.035565637,-3.39E-05,0.094020635
313.0196228,-0.000302967,0.190502033,0.053080074,0.061168101,0.172961325,-0.002647195,0.084503606,0.023694895,0.020506442,0.071240708,0.07744009,0.055536099,0.021327695,0.03666997,-0.000198293,0.096839085
311.9239502,-0.000158859,0.193050131,0.053699531,0.0621971,0.175324008,-0.003031051,0.086008303,0.023985481,0.020642422,0.072522148,0.078748517,0.056690134,0.021652071,0.037290301,9.10E-05,0.098222077
310.9846497,-7.37E-05,0.196412072,0.055069115,0.06360928,0.178375959,-0.002896331,0.08750046,0.024277739,0.021131516,0.07369943,0.080003001,0.057707738,0.022209456,0.037905846,2.74E-05,0.100238428
310.0452576,-6.10E-05,0.198494583,0.05587117,0.064297825,0.180604681,-0.002881057,0.089216642,0.025055809,0.021751124,0.075034365,0.081466988,0.05883351,0.022782179,0.038839985,-4.81E-05,0.101127572
308.9491882,-0.000181164,0.200930268,0.056288857,0.065331087,0.183088809,-0.002933152,0.090763785,0.025308562,0.02210387,0.076186836,0.082528442,0.059888538,0.022944499,0.039386582,7.54E-05,0.102742925
308.009552,-0.000168537,0.204529956,0.057430808,0.066861808,0.186396018,-0.003211264,0.091862217,0.025904046,0.022485664,0.077343449,0.083734363,0.060585164,0.023302833,0.040003061,-0.000323661,0.104381964
307.0698242,-6.30E-05,0.207237959,0.058451749,0.067626521,0.189100236,-0.00321666,0.093830004,0.026267773,0.023113132,0.079187997,0.08542259,0.062142797,0.023887038,0.040970713,-7.07E-05,0.106502369
305.9733582,-8.81E-05,0.211226374,0.059969276,0.069545917,0.192466095,-0.003367566,0.095235765,0.026729358,0.02343256,0.080050431,0.086705506,0.063000768,0.024396395,0.041547403,0.000240029,0.108647145
305.0333862,-0.000304312,0.213218048,0.060672879,0.070860751,0.194758937,-0.003159716,0.097349644,0.027883759,0.024524368,0.082248114,0.088713236,0.064750656,0.025003709,0.042721961,0.000164977,0.109903954
303.9366455,-0.00014825,0.216157362,0.061996348,0.071549758,0.197496563,-0.003232487,0.098574162,0.028054155,0.024791447,0.083215661,0.089775257,0.06575039,0.025343712,0.043236636,-0.000245485,0.111415863
302.99646,-2.40E-05,0.220147997,0.063434631,0.073187634,0.201045901,-0.003369826,0.100316562,0.028667243,0.025318028,0.084683359,0.090994857,0.066853657,0.02588528,0.0439329,-5.84E-05,0.113711514
302.0561523,1.08E-05,0.222381055,0.064432412,0.074097201,0.203423768,-0.003345989,0.102333874,0.029233407,0.025679672,0.086495221,0.092820153,0.068304539,0.026169553,0.044864722,8.36E-05,0.115447693
300.9590149,-3.69E-05,0.226396725,0.065726206,0.076250076,0.207391173,-0.00304411,0.10445936,0.030003522,0.026659384,0.088197753,0.094604678,0.069641173,0.026896575,0.046080533,0.000109563,0.117658936
300.0184937,-0.000193946,0.22858344,0.066743739,0.07709869,0.20970276,-0.003518265,0.105723672,0.030152582,0.026829163,0.089269929,0.095588729,0.070822567,0.0270781,0.046461307,0.000123286,0.11890506
299.0778809,-0.000323971,0.232437462,0.068318807,0.078940272,0.213317797,-0.003233875,0.107815847,0.031267919,0.02767759,0.091397263,0.097763136,0.072399072,0.028086575,0.047753517,-0.000161602,0.12117748
297.9803467,-0.00035232,0.236319572,0.069822446,0.080658086,0.217262015,-0.003466137,0.109906554,0.032065872,0.028388515,0.092987061,0.099308416,0.074025214,0.028615095,0.048792802,0.000142552,0.124046966
297.0394897,-0.000382426,0.239071801,0.070766814,0.08185184,0.220250115,-0.003572851,0.112051226,0.03265778,0.02926896,0.094944701,0.101362817,0.075567439,0.029355474,0.049912687,-0.000255782,0.125189975
295.9417114,-0.000318229,0.24217695,0.072222345,0.083286613,0.223349124,-0.003154525,0.11387901,0.033454906,0.030029874,0.096677907,0.102901258,0.076977059,0.030019915,0.050817721,0.000196856,0.127482161
295.0006409,-0.000328058,0.245870546,0.073600888,0.08490067,0.226952642,-0.003452321,0.115916923,0.03418396,0.030527106,0.09810441,0.104484581,0.078326806,0.030449383,0.051794488,0.000202553,0.129767641
294.0594788,-0.000277823,0.249255925,0.075145394,0.086857215,0.231433108,-0.00359529,0.117520444,0.034329277,0.030982457,0.099611178,0.105338685,0.07899268,0.03086446,0.052186552,-4.43E-05,0.132047802
292.9613037,-0.000323558,0.253510922,0.07683488,0.088621065,0.236197099,-0.00353326,0.119791068,0.035690144,0.032022648,0.101627663,0.108235419,0.081461303,0.031436335,0.053759616,0.000119998,0.13410908
292.0198975,-0.000492176,0.256434143,0.07788308,0.089995004,0.239310533,-0.003340286,0.123171911,0.037137449,0.03330854,0.10478916,0.11080651,0.083613522,0.032963026,0.055861015,-4.64E-05,0.136298075
291.0784302,-0.00017247,0.261317909,0.079765357,0.092130028,0.244379729,-0.003137204,0.125634939,0.038205929,0.034424037,0.106747694,0.112772062,0.085500114,0.033777952,0.056974269,0.000271965,0.139418826
289.9798889,-0.000276478,0.264119744,0.080767035,0.093583584,0.247418717,-0.003465932,0.127625153,0.038867529,0.035287052,0.108450592,0.114635609,0.086980596,0.034250028,0.057867356,7.41E-05,0.140995771
289.0381775,-0.000132102,0.268896937,0.08270403,0.095599018,0.251680285,-0.003346708,0.130320147,0.039742719,0.035804596,0.110698879,0.11661718,0.089132763,0.035300586,0.059247527,-1.36E-05,0.143577904
287.9393616,-0.000387185,0.273883224,0.085443988,0.098558933,0.256414115,-0.003301239,0.132576421,0.040658593,0.037065439,0.112600431,0.118720241,0.090963192,0.035925489,0.060288042,0.000287507,0.147076279
286.9974365,-0.000438028,0.27832967,0.086685218,0.10038349,0.26030907,-0.003183512,0.135818243,0.041704495,0.038258396,0.115296334,0.121372044,0.093440108,0.037205577,0.062129714,0.000246971,0.149628922
286.0554199,-0.000358062,0.282188326,0.088427685,0.102379121,0.263606191,-0.003482932,0.138307035,0.042841595,0.039032519,0.117415644,0.12349236,0.095164597,0.037487287,0.063271604,0.000142966,0.152083427
284.9562683,-0.000305451,0.285725415,0.089373939,0.103563577,0.2664074,-0.003055985,0.140200734,0.043817289,0.039904553,0.119164884,0.124963276,0.09705855,0.038387299,0.06445992,0.000317219,0.154024437
284.0140076,-0.000349579,0.29017666,0.091105439,0.105987094,0.269990623,-0.0031389,0.142512634,0.044741891,0.040665898,0.121095672,0.127136245,0.09881261,0.039118592,0.065808944,0.000178935,0.156818017
283.0716553,-8.68E-05,0.296329051,0.093857057,0.108581796,0.275244743,-0.003296872,0.146962464,0.045996409,0.042344566,0.124713622,0.130333647,0.101725675,0.040514864,0.067744114,0.000324084,0.160607263
281.9721375,-0.000439166,0.299365819,0.094684899,0.10936714,0.278270036,-0.003388474,0.148890108,0.046996098,0.043286309,0.126616657,0.132297322,0.103132941,0.041061383,0.068850547,0.000183596,0.161087513
281.0296021,-0.000216612,0.3042956,0.096556708,0.112076893,0.282434583,-0.003092844,0.150504828,0.04758469,0.043993309,0.128565475,0.134120435,0.104813844,0.041918658,0.069872364,0.000158943,0.164739505
279.9298096,-0.000163517,0.30911547,0.098612785,0.11395812,0.286095262,-0.003380203,0.15399605,0.048861597,0.045076374,0.13146843,0.136882201,0.107403018,0.042840164,0.071480297,-0.000170969,0.167577118
278.9870605,-0.000391168,0.314681381,0.101353072,0.116316311,0.291488707,-0.003152777,0.156921506,0.050134484,0.046228047,0.133612081,0.139099419,0.109447531,0.043554164,0.072897814,-0.000300846,0.170517892
278.0441895,-0.000249624,0.31916216,0.102697149,0.118679449,0.295554429,-0.002934746,0.160275087,0.051530886,0.047810908,0.136627451,0.14193736,0.111879818,0.044815097,0.074699678,0.0002075,0.173724979
276.9440613,-4.89E-05,0.323960394,0.104532428,0.120591536,0.299888998,-0.003012851,0.163106397,0.05263276,0.048557188,0.138686121,0.144280687,0.113729611,0.04598533,0.076045752,4.73E-05,0.176537082
276.0010071,-7.57E-05,0.328519583,0.106600933,0.122711226,0.303759962,-0.002797784,0.165708229,0.053586066,0.049558792,0.141177505,0.146500662,0.1157066,0.046633445,0.07736934,4.07E-05,0.17937927
275.0578308,-0.000315073,0.332487941,0.108206458,0.12488959,0.307907224,-0.003157249,0.168700114,0.055205312,0.050670646,0.143990621,0.149431661,0.118088499,0.047628973,0.078882717,-0.000111865,0.181752786
273.9573364,-0.000211126,0.338130295,0.110585332,0.127269819,0.312667161,-0.003254224,0.170905888,0.055528332,0.051515002,0.146074534,0.151132181,0.119905584,0.048033684,0.080214374,-0.000235757,0.185242444
273.0139771,-7.93E-05,0.343042254,0.112688974,0.129832625,0.31778118,-0.002904405,0.17431961,0.056710076,0.052670285,0.148612544,0.153734863,0.122638844,0.049186427,0.081595033,8.06E-05,0.188303605
272.0704956,-0.000162533,0.347951949,0.115066171,0.132197008,0.321858853,-0.002761004,0.17823945,0.058501001,0.054651514,0.152021855,0.157504931,0.125525951,0.050709192,0.083711259,0.000100993,0.191035166
270.9696655,-0.000461147,0.350258648,0.11594332,0.132935152,0.324489474,-0.003409329,0.179985568,0.05913569,0.054951824,0.153709188,0.159052357,0.126709521,0.051003326,0.084171288,0.00013121,0.192734018
270.026001,-0.000212524,0.356343776,0.118093729,0.135643765,0.329296827,-0.003250884,0.182720721,0.060049437,0.05571134,0.155559972,0.160755485,0.128489927,0.051978964,0.08545962,-0.000207763,0.195742592
268.9249268,2.30E-05,0.361557514,0.119947478,0.13775824,0.333503604,-0.003134325,0.186072841,0.061350252,0.057103209,0.158643439,0.163762048,0.131061018,0.052820843,0.087127618,-0.000154201,0.198911652
267.9810791,-0.000251694,0.366612852,0.122031622,0.139984623,0.338433296,-0.00297542,0.188407332,0.062334321,0.058013842,0.160926133,0.166080043,0.133156195,0.053695723,0.088481948,-0.000138261,0.20175001
267.0371094,-0.000150268,0.370194197,0.12340802,0.141602114,0.341962278,-0.00298956,0.190850452,0.063003726,0.059047095,0.163065165,0.168201059,0.135378465,0.054595564,0.089804955,-2.80E-06,0.204034582
265.9356995,-0.00021449,0.375305295,0.125681892,0.143686906,0.346676886,-0.003337769,0.193326503,0.064219162,0.059587289,0.165312499,0.170752719,0.136954829,0.055038616,0.09059231,0.000180022,0.207015336
264.9915161,-0.000374822,0.379374713,0.127171382,0.1458496,0.350647569,-0.003087189,0.196243972,0.065334432,0.060925707,0.167858779,0.17294097,0.139183044,0.0562093,0.092322253,0.000139082,0.209616303
264.0472717,-0.000395875,0.383823156,0.128693923,0.147520468,0.354820162,-0.003009149,0.1990242,0.066257827,0.062043943,0.170617655,0.175434724,0.141339734,0.057237118,0.093707584,0.000110469,0.212418869
262.9454956,-0.000324282,0.387709916,0.130244792,0.148869917,0.358656883,-0.002816559,0.201732576,0.067197397,0.062850825,0.172878563,0.177644923,0.143417642,0.058144774,0.09517356,6.21E-05,0.214401066
262.0010376,-0.000184993,0.390944153,0.131282732,0.150578529,0.362010986,-0.002931712,0.20344615,0.067785807,0.063597865,0.174483866,0.179575294,0.144817308,0.058619134,0.096355915,9.60E-05,0.216643155
261.0565186,-0.000164034,0.394893915,0.132969782,0.152328253,0.365452945,-0.002476426,0.206948921,0.069036745,0.064912014,0.177602843,0.182236329,0.147315249,0.059817858,0.097828314,2.20E-05,0.218956605
259.9544067,-0.000277512,0.398153424,0.133830398,0.153271854,0.367987931,-0.003148049,0.207673281,0.069266252,0.064668931,0.178309172,0.183419809,0.147742704,0.059587825,0.09774252,1.03E-05,0.220653713
259.0096741,-0.000315228,0.401920289,0.135496318,0.155130446,0.371513724,-0.003386367,0.209286243,0.070169546,0.065175347,0.179998383,0.185173839,0.14913699,0.060096674,0.098765686,3.60E-05,0.223079324
258.0648499,-0.00026613,0.404261857,0.135946095,0.155717403,0.37374413,-0.002924461,0.211927667,0.071245991,0.066474229,0.182699561,0.187533602,0.151213467,0.061578058,0.10045819,0.000249405,0.224650756
256.9624329,-0.0002816,0.40849933,0.137429282,0.157509878,0.377347708,-0.003155142,0.212839171,0.071357787,0.066473745,0.183711857,0.188343227,0.151820287,0.061720993,0.100728229,0.00018313,0.227045327
256.017395,-0.000180543,0.411411673,0.138613209,0.15880318,0.380298615,-0.002881931,0.214640662,0.07189168,0.067200631,0.185263455,0.190232694,0.153363377,0.062124874,0.101674803,-2.84E-05,0.2287094
255.0722809,-0.000394013,0.414621651,0.139754504,0.159843162,0.383231819,-0.002813679,0.216954932,0.072984986,0.068045773,0.187387914,0.191948548,0.155114651,0.063000858,0.103048094,8.56E-05,0.23083289
