ID,Site name,Species code,Sampling method,Incub. Container,Vol. pre-filtered water (L),Incub. Start time (24h),Incub. End time (24h),Time elapsed (min),Wet mass (g),Dry mass (g),Comments,SRP (ug/L),P excretion (ug),P excretion rate (ug/h/ind),NH4 (ug/L),N excretion (ug),N excretion rate (ug/h/ind),Ambient historical DOC (mg C/L),Ambient DOC (mg C/L),DOC (mg C/L),C excretion (mg),C excretion (mg/h/ind),RamanArea,A254,SUVA,SUVA.excretion,A280,A350,A440,S275to295,S350to400,SR,SR.excretion,BA,BA.excretion,FI,FI.excretion,HIX,HIX.ohno,HIX.ohno.excretion,PeakA,PeakB,PeakC,PeakD,PeakE,PeakM,PeakN,PeakP,PeakT,Ambient.RamanArea,Ambient.A254,Ambient.SUVA,Ambient.A280,Ambient.A350,Ambient.A440,Ambient.S275to295,Ambient.S350to400,Ambient.SR,Ambient.BA,Ambient.FI,Ambient.HIX,Ambient.HIX.ohno,Ambient.PeakA,Ambient.PeakB,Ambient.PeakC,Ambient.PeakD,Ambient.PeakE,Ambient.PeakM,Ambient.PeakN,Ambient.PeakP,Ambient.PeakT
209,L373,PD,TN,1L WP,0.4,9.4,10.2,40,5.28,1.32,,179.6960771,70.89919819,106.3487973,375.8580959,147.5415595,221.3123392,4.23,3.955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135.7510021,7.496449746,1.895436092,5.073087224,1.32837488,0.311563698,0.02229041,0.018742036,1.189327059,0.650169051,1.206722797,2.795939691,0.73656062,0.411717475,0.12658693,0.217029477,0.091259024,0.025791198,0.237420592,0.200607303,NA,0.271107535
210,L373,PD,TN,1L WP,0.4,9.42,10.21,39,4.07,1.0175,,95.14718367,37.07964082,57.04560127,220.99238,85.59527314,131.6850356,4.23,3.955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135.7510021,7.496449746,1.895436092,5.073087224,1.32837488,0.311563698,0.02229041,0.018742036,1.189327059,0.650169051,1.206722797,2.795939691,0.73656062,0.411717475,0.12658693,0.217029477,0.091259024,0.025791198,0.237420592,0.200607303,NA,0.271107535
211,L373,PD,TN,1L WP,0.3,9.43,10.22,39,1.37,0.3425,,61.70847717,17.77811867,27.3509518,125.690401,35.60586115,54.77824792,4.23,3.955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135.7510021,7.496449746,1.895436092,5.073087224,1.32837488,0.311563698,0.02229041,0.018742036,1.189327059,0.650169051,1.206722797,2.795939691,0.73656062,0.411717475,0.12658693,0.217029477,0.091259024,0.025791198,0.237420592,0.200607303,NA,0.271107535
212,L373,PD,TN,1L WP,0.3,9.46,10.25,39,1.03,0.2575,dead after experiment,54.70082114,15.67582186,24.11664902,85.48487858,23.54420443,36.22185296,4.23,3.955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135.7510021,7.496449746,1.895436092,5.073087224,1.32837488,0.311563698,0.02229041,0.018742036,1.189327059,0.650169051,1.206722797,2.795939691,0.73656062,0.411717475,0.12658693,0.217029477,0.091259024,0.025791198,0.237420592,0.200607303,NA,0.271107535
213,L373,PD,TN,1L WP,0.3,9.45,10.24,39,2.69,0.6725,,89.81527147,26.21015696,40.3233184,34.85570223,8.355451521,12.8545408,4.23,3.955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135.7510021,7.496449746,1.895436092,5.073087224,1.32837488,0.311563698,0.02229041,0.018742036,1.189327059,0.650169051,1.206722797,2.795939691,0.73656062,0.411717475,0.12658693,0.217029477,0.091259024,0.025791198,0.237420592,0.200607303,NA,0.271107535
214,L373,PD,TN,1L WP,0.3,9.47,10.26,39,3.59,0.8975,,81.96974352,23.85649857,36.7023055,86.973972,23.99093245,36.90912685,4.23,3.955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135.7510021,7.496449746,1.895436092,5.073087224,1.32837488,0.311563698,0.02229041,0.018742036,1.189327059,0.650169051,1.206722797,2.795939691,0.73656062,0.411717475,0.12658693,0.217029477,0.091259024,0.025791198,0.237420592,0.200607303,NA,0.271107535
215,L373,PD,TN,1L WP,0.3,9.48,10.27,39,1.81,0.4525,,75.34293836,21.86845703,33.64378004,113.7776536,32.03203693,49.28005682,4.23,3.955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135.7510021,7.496449746,1.895436092,5.073087224,1.32837488,0.311563698,0.02229041,0.018742036,1.189327059,0.650169051,1.206722797,2.795939691,0.73656062,0.411717475,0.12658693,0.217029477,0.091259024,0.025791198,0.237420592,0.200607303,NA,0.271107535
216,L373,WS,TN,4L WP,3,9.56,10.28,32,87.32,21.83,,34.59189514,96.4314406,180.8089511,95.90853254,266.7130061,500.0868865,4.23,3.955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135.7510021,7.496449746,1.895436092,5.073087224,1.32837488,0.311563698,0.02229041,0.018742036,1.189327059,0.650169051,1.206722797,2.795939691,0.73656062,0.411717475,0.12658693,0.217029477,0.091259024,0.025791198,0.237420592,0.200607303,NA,0.271107535
217,L373,WS,TN,4L WP,3,10,10.31,31,308,77,,86.08293293,250.904554,485.6217174,191.2105116,552.6189432,1069.585051,4.23,3.955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135.7510021,7.496449746,1.895436092,5.073087224,1.32837488,0.311563698,0.02229041,0.018742036,1.189327059,0.650169051,1.206722797,2.795939691,0.73656062,0.411717475,0.12658693,0.217029477,0.091259024,0.025791198,0.237420592,0.200607303,NA,0.271107535
218,L373,WS,TN,4L WP,4,10.05,10.32,27,329,82.25,,55.08167201,210.5343616,467.8541369,456.2691407,1797.059774,3993.466165,4.23,3.955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135.7510021,7.496449746,1.895436092,5.073087224,1.32837488,0.311563698,0.02229041,0.018742036,1.189327059,0.650169051,1.206722797,2.795939691,0.73656062,0.411717475,0.12658693,0.217029477,0.091259024,0.025791198,0.237420592,0.200607303,NA,0.271107535
219,L373,WS,TN,1L WP,0.6,10.37,11.08,31,45.49,11.3725,,71.3820893,41.36040462,80.05239603,499.4528499,295.4691917,571.8758548,4.23,3.955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135.7510021,7.496449746,1.895436092,5.073087224,1.32837488,0.311563698,0.02229041,0.018742036,1.189327059,0.650169051,1.206722797,2.795939691,0.73656062,0.411717475,0.12658693,0.217029477,0.091259024,0.025791198,0.237420592,0.200607303,NA,0.271107535
220,L373,WS,TN,1L WP,0.6,10.4,11.1,30,18.95,4.7375,,78.46591551,45.61070034,91.22140068,75.06122463,40.83421648,81.66843296,4.23,3.955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135.7510021,7.496449746,1.895436092,5.073087224,1.32837488,0.311563698,0.02229041,0.018742036,1.189327059,0.650169051,1.206722797,2.795939691,0.73656062,0.411717475,0.12658693,0.217029477,0.091259024,0.025791198,0.237420592,0.200607303,NA,0.271107535
221,L373,WS,TN,4L WP,2,10.42,11.11,29,78.63,19.6575,,39.84763716,74.79911111,154.7567816,158.4504563,302.8925182,626.6741756,4.23,3.955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135.7510021,7.496449746,1.895436092,5.073087224,1.32837488,0.311563698,0.02229041,0.018742036,1.189327059,0.650169051,1.206722797,2.795939691,0.73656062,0.411717475,0.12658693,0.217029477,0.091259024,0.025791198,0.237420592,0.200607303,NA,0.271107535
222,L373,WS,TN,4L WP,2,10.44,11.12,28,50.51,12.6275,,41.2187003,77.54123738,166.1597944,115.266747,216.5250997,463.9823566,4.23,3.955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135.7510021,7.496449746,1.895436092,5.073087224,1.32837488,0.311563698,0.02229041,0.018742036,1.189327059,0.650169051,1.206722797,2.795939691,0.73656062,0.411717475,0.12658693,0.217029477,0.091259024,0.025791198,0.237420592,0.200607303,NA,0.271107535
223,L373,WS,TN,4L WP,3,10.45,11.14,29,73,18.25,,39.1621056,110.142072,227.8801489,125.690401,356.0586115,736.6729892,4.23,3.955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135.7510021,7.496449746,1.895436092,5.073087224,1.32837488,0.311563698,0.02229041,0.018742036,1.189327059,0.650169051,1.206722797,2.795939691,0.73656062,0.411717475,0.12658693,0.217029477,0.091259024,0.025791198,0.237420592,0.200607303,NA,0.271107535
224,L373,WS,TN,4L WP,4,10.48,11.15,27,145,36.25,,72.90549279,281.8296447,626.2880994,100.3758128,373.4864626,829.9699168,4.23,3.955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135.7510021,7.496449746,1.895436092,5.073087224,1.32837488,0.311563698,0.02229041,0.018742036,1.189327059,0.650169051,1.206722797,2.795939691,0.73656062,0.411717475,0.12658693,0.217029477,0.091259024,0.025791198,0.237420592,0.200607303,NA,0.271107535
225,L373,WS,TN,4L WP,5,10.51,11.16,25,192,48,,22.48083744,100.1637791,240.3930699,115.266747,541.3127493,1299.150598,4.23,3.955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135.7510021,7.496449746,1.895436092,5.073087224,1.32837488,0.311563698,0.02229041,0.018742036,1.189327059,0.650169051,1.206722797,2.795939691,0.73656062,0.411717475,0.12658693,0.217029477,0.091259024,0.025791198,0.237420592,0.200607303,NA,0.271107535
226,L373,WS,TN,4L WP,5,10.53,11.17,24,218,54.5,,43.35146518,204.5169179,511.2922946,156.9613628,749.7858284,1874.464571,4.23,3.955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135.7510021,7.496449746,1.895436092,5.073087224,1.32837488,0.311563698,0.02229041,0.018742036,1.189327059,0.650169051,1.206722797,2.795939691,0.73656062,0.411717475,0.12658693,0.217029477,0.091259024,0.025791198,0.237420592,0.200607303,NA,0.271107535
227,L373,WS,TN,4L WP,3,10.56,11.19,23,64,16,,24.61360232,66.49656212,173.4692925,86.973972,239.9093245,625.8504118,4.23,3.955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135.7510021,7.496449746,1.895436092,5.073087224,1.32837488,0.311563698,0.02229041,0.018742036,1.189327059,0.650169051,1.206722797,2.795939691,0.73656062,0.411717475,0.12658693,0.217029477,0.091259024,0.025791198,0.237420592,0.200607303,NA,0.271107535
228,L373,WS,TN,4L WP,3,10.57,11.2,23,59,14.75,,43.65614588,123.6241928,322.4978943,161.4286431,463.2733379,1208.539142,4.23,3.955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135.7510021,7.496449746,1.895436092,5.073087224,1.32837488,0.311563698,0.02229041,0.018742036,1.189327059,0.650169051,1.206722797,2.795939691,0.73656062,0.411717475,0.12658693,0.217029477,0.091259024,0.025791198,0.237420592,0.200607303,NA,0.271107535
229,L373,WS,TN,4L WP,5,10.59,11.21,24,141,35.25,,21.1097743,93.30846345,233.2711586,92.93034569,429.6307427,1074.076857,4.23,3.955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135.7510021,7.496449746,1.895436092,5.073087224,1.32837488,0.311563698,0.02229041,0.018742036,1.189327059,0.650169051,1.206722797,2.795939691,0.73656062,0.411717475,0.12658693,0.217029477,0.091259024,0.025791198,0.237420592,0.200607303,NA,0.271107535
230,L373,WS,TN,1L WP,0.6,11.01,11.22,21,25.74,6.435,,36.11529863,20.20033021,57.71522917,357.9889748,210.5908666,601.6881903,4.23,3.955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135.7510021,7.496449746,1.895436092,5.073087224,1.32837488,0.311563698,0.02229041,0.018742036,1.189327059,0.650169051,1.206722797,2.795939691,0.73656062,0.411717475,0.12658693,0.217029477,0.091259024,0.025791198,0.237420592,0.200607303,NA,0.271107535
231,L373,CTL1,TN,1L WP,0.6,11.05,11.25,20,NA,NA,,2.295741261,-0.091404209,-0.274212627,6.259650448,-0.446728027,-1.34018408,4.23,3.955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135.7510021,7.496449746,1.895436092,5.073087224,1.32837488,0.311563698,0.02229041,0.018742036,1.189327059,0.650169051,1.206722797,2.795939691,0.73656062,0.411717475,0.12658693,0.217029477,0.091259024,0.025791198,0.237420592,0.200607303,NA,0.271107535
232,L373,CTL2,TN,1L WP,0.3,11.03,11.23,20,NA,NA,,2.600421958,0.045702105,0.137106314,7.74874387,0.223364013,0.67009204,4.23,3.955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135.7510021,7.496449746,1.895436092,5.073087224,1.32837488,0.311563698,0.02229041,0.018742036,1.189327059,0.650169051,1.206722797,2.795939691,0.73656062,0.411717475,0.12658693,0.217029477,0.091259024,0.025791198,0.237420592,0.200607303,NA,0.271107535
301,L114,FM,TN,1L WP,0.3,10.06,10.41,35,2.62,0.655,"incubated while being transported from field to lab,",6.485100845,1.382488663,2.369980564,57.19210356,13.71618784,23.51346487,7.14,6.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.892741,9.188485582,1.45043182,6.790884201,1.923703187,0.354314792,0.022003581,0.019661253,1.119134186,0.657004052,1.283597489,0.967765026,0.491809242,0.663575127,0.983232136,0.459572837,0.163683531,0.036150911,0.604697077,0.649265874,NA,1.540173447
302,L114,FM,TN,1L WP,0.3,10.07,10.43,36,1.32,0.33,"incubated while being transported from field to lab, dead after experiment",100.6314362,29.62638927,49.37731545,45.27935618,10.14236363,16.90393938,7.14,6.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.892741,9.188485582,1.45043182,6.790884201,1.923703187,0.354314792,0.022003581,0.019661253,1.119134186,0.657004052,1.283597489,0.967765026,0.491809242,0.663575127,0.983232136,0.459572837,0.163683531,0.036150911,0.604697077,0.649265874,NA,1.540173447
303,L114,FM,TN,1L WP,0.3,10.44,11.15,31,1.51,0.3775,dead after experiment,58.73784038,17.05831052,33.01608488,39.32298249,8.355451521,16.17184165,7.14,6.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.892741,9.188485582,1.45043182,6.790884201,1.923703187,0.354314792,0.022003581,0.019661253,1.119134186,0.657004052,1.283597489,0.967765026,0.491809242,0.663575127,0.983232136,0.459572837,0.163683531,0.036150911,0.604697077,0.649265874,NA,1.540173447
304,L114,FM,TN,1L WP,0.3,10.45,11.17,32,1.55,0.3875,,20.11956203,5.47282702,10.26155066,22.94295485,3.441443228,6.452706052,7.14,6.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.892741,9.188485582,1.45043182,6.790884201,1.923703187,0.354314792,0.022003581,0.019661253,1.119134186,0.657004052,1.283597489,0.967765026,0.491809242,0.663575127,0.983232136,0.459572837,0.163683531,0.036150911,0.604697077,0.649265874,NA,1.540173447
305,L114,FM,TN,1L WP,0.3,10.45,11.18,33,2.13,0.5325,,20.8050936,5.67848649,10.32452089,49.74663645,11.48254771,20.87735947,7.14,6.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.892741,9.188485582,1.45043182,6.790884201,1.923703187,0.354314792,0.022003581,0.019661253,1.119134186,0.657004052,1.283597489,0.967765026,0.491809242,0.663575127,0.983232136,0.459572837,0.163683531,0.036150911,0.604697077,0.649265874,NA,1.540173447
306,L114,FM,TN,1L WP,0.3,10.46,11.19,33,3.08,0.77,,10.29360956,2.525041276,4.590984139,31.87751538,6.121811387,11.13056616,7.14,6.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.892741,9.188485582,1.45043182,6.790884201,1.923703187,0.354314792,0.022003581,0.019661253,1.119134186,0.657004052,1.283597489,0.967765026,0.491809242,0.663575127,0.983232136,0.459572837,0.163683531,0.036150911,0.604697077,0.649265874,NA,1.540173447
307,L114,FM,TN,1L WP,0.3,10.46,11.19,33,1.63,0.4075,,33.8301934,9.586016429,17.42912078,18.47567458,2.101259148,3.820471178,7.14,6.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.892741,9.188485582,1.45043182,6.790884201,1.923703187,0.354314792,0.022003581,0.019661253,1.119134186,0.657004052,1.283597489,0.967765026,0.491809242,0.663575127,0.983232136,0.459572837,0.163683531,0.036150911,0.604697077,0.649265874,NA,1.540173447
308,L114,FM,TN,1L WP,0.3,10.47,11.2,33,1.27,0.3175,,12.95956566,3.324828106,6.045142011,37.83388907,7.908723494,14.37949726,7.14,6.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.892741,9.188485582,1.45043182,6.790884201,1.923703187,0.354314792,0.022003581,0.019661253,1.119134186,0.657004052,1.283597489,0.967765026,0.491809242,0.663575127,0.983232136,0.459572837,0.163683531,0.036150911,0.604697077,0.649265874,NA,1.540173447
309,L114,FM,TN,1L WP,0.3,10.48,11.21,33,3.21,0.8025,,18.36764803,4.947252817,8.995005122,89.95215885,23.54420443,42.80764441,7.14,6.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.892741,9.188485582,1.45043182,6.790884201,1.923703187,0.354314792,0.022003581,0.019661253,1.119134186,0.657004052,1.283597489,0.967765026,0.491809242,0.663575127,0.983232136,0.459572837,0.163683531,0.036150911,0.604697077,0.649265874,NA,1.540173447
310,L114,FM,TN,1L WP,0.3,10.49,11.23,34,2.19,0.5475,,12.04552356,3.050615479,5.38343908,30.38842196,5.675083361,10.01485299,7.14,6.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.892741,9.188485582,1.45043182,6.790884201,1.923703187,0.354314792,0.022003581,0.019661253,1.119134186,0.657004052,1.283597489,0.967765026,0.491809242,0.663575127,0.983232136,0.459572837,0.163683531,0.036150911,0.604697077,0.649265874,NA,1.540173447
311,L114,FM,TN,1L WP,0.3,10.5,11.24,34,2.06,0.515,,13.87360775,3.599040733,6.351248353,31.87751538,6.121811387,10.80319657,7.14,6.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.892741,9.188485582,1.45043182,6.790884201,1.923703187,0.354314792,0.022003581,0.019661253,1.119134186,0.657004052,1.283597489,0.967765026,0.491809242,0.663575127,0.983232136,0.459572837,0.163683531,0.036150911,0.604697077,0.649265874,NA,1.540173447
312,L114,FM,TN,1L WP,0.3,10.51,11.25,34,3.13,0.7825,,17.07275507,4.558784929,8.04491458,139.0922418,38.28622931,67.56393407,7.14,6.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.892741,9.188485582,1.45043182,6.790884201,1.923703187,0.354314792,0.022003581,0.019661253,1.119134186,0.657004052,1.283597489,0.967765026,0.491809242,0.663575127,0.983232136,0.459572837,0.163683531,0.036150911,0.604697077,0.649265874,NA,1.540173447
313,L114,FM,TN,1L WP,0.3,10.51,11.25,34,1.08,0.27,,15.62552175,4.124614935,7.278732239,25.92114169,4.334899281,7.64982226,7.14,6.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.892741,9.188485582,1.45043182,6.790884201,1.923703187,0.354314792,0.022003581,0.019661253,1.119134186,0.657004052,1.283597489,0.967765026,0.491809242,0.663575127,0.983232136,0.459572837,0.163683531,0.036150911,0.604697077,0.649265874,NA,1.540173447
314,L114,FM,TN,1L WP,0.3,10.53,11.25,32,1.67,0.4175,,12.95956566,3.324828106,6.234052698,27.41023512,4.781627308,8.965551202,7.14,6.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.892741,9.188485582,1.45043182,6.790884201,1.923703187,0.354314792,0.022003581,0.019661253,1.119134186,0.657004052,1.283597489,0.967765026,0.491809242,0.663575127,0.983232136,0.459572837,0.163683531,0.036150911,0.604697077,0.649265874,NA,1.540173447
315,L114,FM,TN,1L WP,0.3,10.54,11.26,32,3.25,0.8125,,19.12934977,5.17576334,9.704556263,70.59394436,17.73674008,33.25638765,7.14,6.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.892741,9.188485582,1.45043182,6.790884201,1.923703187,0.354314792,0.022003581,0.019661253,1.119134186,0.657004052,1.283597489,0.967765026,0.491809242,0.663575127,0.983232136,0.459572837,0.163683531,0.036150911,0.604697077,0.649265874,NA,1.540173447
316,L114,PD,TN,1L WP,0.3,10.55,11.27,32,1.99,0.4975,,51.95869487,15.02456687,28.17106288,43.79026276,9.695635601,18.17931675,7.14,6.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.892741,9.188485582,1.45043182,6.790884201,1.923703187,0.354314792,0.022003581,0.019661253,1.119134186,0.657004052,1.283597489,0.967765026,0.491809242,0.663575127,0.983232136,0.459572837,0.163683531,0.036150911,0.604697077,0.649265874,NA,1.540173447
317,L114,PD,TN,1L WP,0.3,10.56,11.29,33,2.31,0.5775,,24.84211284,6.889592261,12.52653138,206.1014458,58.38899051,106.1618009,7.14,6.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.892741,9.188485582,1.45043182,6.790884201,1.923703187,0.354314792,0.022003581,0.019661253,1.119134186,0.657004052,1.283597489,0.967765026,0.491809242,0.663575127,0.983232136,0.459572837,0.163683531,0.036150911,0.604697077,0.649265874,NA,1.540173447
318,L114,PD,TN,1L WP,0.4,10.58,11.3,32,7.01,1.7525,,99.03186255,38.8620229,72.86629294,76.55031805,26.03153625,48.80913047,7.14,6.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.892741,9.188485582,1.45043182,6.790884201,1.923703187,0.354314792,0.022003581,0.019661253,1.119134186,0.657004052,1.283597489,0.967765026,0.491809242,0.663575127,0.983232136,0.459572837,0.163683531,0.036150911,0.604697077,0.649265874,NA,1.540173447
319,L114,PD,TN,1L WP,0.4,10.59,11.31,32,7.4,1.85,,55.9957141,21.64756352,40.5891816,46.76844961,14.11878887,26.47272913,7.14,6.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.892741,9.188485582,1.45043182,6.790884201,1.923703187,0.354314792,0.022003581,0.019661253,1.119134186,0.657004052,1.283597489,0.967765026,0.491809242,0.663575127,0.983232136,0.459572837,0.163683531,0.036150911,0.604697077,0.649265874,NA,1.540173447
320,L114,PD,TN,1L WP,0.4,11,11.28,28,3.64,0.91,,23.92807075,8.820506178,18.90108467,24.43204827,5.184228339,11.10906073,7.14,6.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.892741,9.188485582,1.45043182,6.790884201,1.923703187,0.354314792,0.022003581,0.019661253,1.119134186,0.657004052,1.283597489,0.967765026,0.491809242,0.663575127,0.983232136,0.459572837,0.163683531,0.036150911,0.604697077,0.649265874,NA,1.540173447
