Baseline 100%T,,BLANK,,ELA_109,,ELA_930,,ELA_903,,ELA_1010,,ELA_105,,ELA_913,,ELA_909,,ELA_CTL2_L222_224,,ELA_948,,ELA_944,,ELA_CTL1_L239,,ELA_CTL2_L239,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
328.0779419,0.0523183383,328.0779419,-0.005211037584,328.0779419,0.02432468906,328.0779419,0.02349537611,328.0779419,0.02673924156,328.0779419,0.02187875658,328.0779419,0.027393898,328.0779419,0.02276095562,328.0779419,0.02259518765,328.0779419,0.02180112153,328.0779419,0.02386398241,328.0779419,0.02501020767,328.0779419,0.02341004834,328.0779419,0.02437670901,
326.983429,0.05203408375,326.983429,-0.005209195893,326.983429,0.02489289083,326.983429,0.02412616648,326.983429,0.02705523372,326.983429,0.02259807661,326.983429,0.02772195637,326.983429,0.02338846773,326.983429,0.02325798757,326.983429,0.02233313583,326.983429,0.02453713305,326.983429,0.02564216033,326.983429,0.02410520613,326.983429,0.02499600314,
326.045166,0.05236053467,326.045166,-0.005594015587,326.045166,0.02497823536,326.045166,0.02414288744,326.045166,0.02678373083,326.045166,0.02259079739,326.045166,0.02811949328,326.045166,0.02349439263,326.045166,0.02328680083,326.045166,0.0223019328,326.045166,0.02454633638,326.045166,0.02562667243,326.045166,0.02426093072,326.045166,0.02524043433,
324.9504089,0.05148367211,324.9504089,-0.004797410686,324.9504089,0.02648947947,324.9504089,0.02554740384,324.9504089,0.02783167548,324.9504089,0.02372488566,324.9504089,0.02932786196,324.9504089,0.02466624416,324.9504089,0.02467397042,324.9504089,0.02351611666,324.9504089,0.02586052381,324.9504089,0.02708639205,324.9504089,0.02566319518,324.9504089,0.02636870928,
324.0119019,0.05204613507,324.0119019,-0.005457378924,324.0119019,0.0264469441,324.0119019,0.02540438995,324.0119019,0.02769146673,324.0119019,0.02360583842,324.0119019,0.02939004079,324.0119019,0.0247723721,324.0119019,0.02465344965,324.0119019,0.023574844,324.0119019,0.02602122352,324.0119019,0.02720190585,324.0119019,0.0255004596,324.0119019,0.02630308457,
323.0732727,0.05247435346,323.0732727,-0.00574210519,323.0732727,0.02654115297,323.0732727,0.02530897222,323.0732727,0.02774069086,323.0732727,0.02378623933,323.0732727,0.02946439013,323.0732727,0.02475190163,323.0732727,0.02454140596,323.0732727,0.02360512689,323.0732727,0.02593374997,323.0732727,0.02704247832,323.0732727,0.02541138791,323.0732727,0.0264962744,
321.9780884,0.05226502195,321.9780884,-0.005259734113,321.9780884,0.02777057514,321.9780884,0.02666078694,321.9780884,0.02872457169,321.9780884,0.02481578477,321.9780884,0.03052221797,321.9780884,0.02595666796,321.9780884,0.02575967833,321.9780884,0.0249438826,321.9780884,0.0271022357,321.9780884,0.02837403491,321.9780884,0.02665743046,321.9780884,0.02767811343,
321.0392151,0.05241430178,321.0392151,-0.005070135463,321.0392151,0.02849177085,321.0392151,0.02721970901,321.0392151,0.02921552025,321.0392151,0.02546537854,321.0392151,0.03107412346,321.0392151,0.02651663683,321.0392151,0.02644474432,321.0392151,0.02528194711,321.0392151,0.02767510712,321.0392151,0.02887537703,321.0392151,0.02734336257,321.0392151,0.02810082398,
319.9437256,0.05247832835,319.9437256,-0.005137982778,319.9437256,0.02917833813,319.9437256,0.02796108089,319.9437256,0.02994585969,319.9437256,0.02604194731,319.9437256,0.03188556433,319.9437256,0.02720231935,319.9437256,0.02714789286,319.9437256,0.02599382214,319.9437256,0.02824063972,319.9437256,0.03007797711,319.9437256,0.02801618725,319.9437256,0.0287135914,
319.0046387,0.05306217447,319.0046387,-0.00555333076,319.0046387,0.0293636173,319.0046387,0.02793935314,319.0046387,0.03003314696,319.0046387,0.02607792616,319.0046387,0.03194830567,319.0046387,0.02741099149,319.0046387,0.02718967013,319.0046387,0.02583818883,319.0046387,0.02863511257,319.0046387,0.03000629693,319.0046387,0.0280223731,319.0046387,0.02903279476,
318.0654297,0.05367123708,318.0654297,-0.005508961156,318.0654297,0.02955141477,318.0654297,0.02850324102,318.0654297,0.0302273389,318.0654297,0.02654748224,318.0654297,0.03245133907,318.0654297,0.0278026145,318.0654297,0.02762914449,318.0654297,0.02636917681,318.0654297,0.02900788747,318.0654297,0.03060359508,318.0654297,0.02857669257,318.0654297,0.02938342094,
316.9695435,0.05390002951,316.9695435,-0.005342893768,316.9695435,0.03063967638,316.9695435,0.02949029207,316.9695435,0.03120691702,316.9695435,0.0274172239,316.9695435,0.03353378549,316.9695435,0.02869497985,316.9695435,0.02860002592,316.9695435,0.02749032527,316.9695435,0.02994269878,316.9695435,0.03171978518,316.9695435,0.02949475311,316.9695435,0.03030449525,
316.0300903,0.0542710945,316.0300903,-0.005253033247,316.0300903,0.0315037705,316.0300903,0.03019392677,316.0300903,0.03179403394,316.0300903,0.0284160953,316.0300903,0.03413909674,316.0300903,0.02939987369,316.0300903,0.02937491797,316.0300903,0.02805688791,316.0300903,0.03059142828,316.0300903,0.03248690441,316.0300903,0.0301178433,316.0300903,0.03096535988,
314.9339294,0.05490197614,314.9339294,-0.005338853691,314.9339294,0.03169174492,314.9339294,0.0305576548,314.9339294,0.0322066918,314.9339294,0.02875087224,314.9339294,0.03488116339,314.9339294,0.02998033352,314.9339294,0.02990509383,314.9339294,0.0284905266,314.9339294,0.03132856637,314.9339294,0.03317024186,314.9339294,0.03058745712,314.9339294,0.03158015385,
313.9942322,0.05554827675,313.9942322,-0.005926967598,313.9942322,0.03151671588,313.9942322,0.0303161256,313.9942322,0.03211670741,313.9942322,0.02851321921,313.9942322,0.03476810455,313.9942322,0.02993784472,313.9942322,0.02946397476,313.9942322,0.0281194374,313.9942322,0.03096827865,313.9942322,0.03310391307,313.9942322,0.03052030317,313.9942322,0.03137402982,
313.0544434,0.05584223196,313.0544434,-0.005260245409,313.0544434,0.03293267265,313.0544434,0.03179043904,313.0544434,0.03349413723,313.0544434,0.03010804951,313.0544434,0.03608413413,313.0544434,0.03126188368,313.0544434,0.03128769621,313.0544434,0.02962875552,313.0544434,0.03243834153,313.0544434,0.03481025621,313.0544434,0.03207253292,313.0544434,0.0326888673,
311.9578857,0.05628208071,311.9578857,-0.005255590659,311.9578857,0.03369961679,311.9578857,0.03288201615,311.9578857,0.03437231109,311.9578857,0.03106136061,311.9578857,0.03694498911,311.9578857,0.03235698119,311.9578857,0.03242620826,311.9578857,0.03060806729,311.9578857,0.03325108066,311.9578857,0.03592070937,311.9578857,0.03291206434,311.9578857,0.03366322443,
311.0178528,0.05661540106,311.0178528,-0.005296917632,311.0178528,0.03421879932,311.0178528,0.0335803479,311.0178528,0.03510736674,311.0178528,0.03173560277,311.0178528,0.03773843125,311.0178528,0.0329271704,311.0178528,0.03284119815,311.0178528,0.03118355386,311.0178528,0.03414917737,311.0178528,0.03702456132,311.0178528,0.03351113573,311.0178528,0.0343757011,
310.0776978,0.05708384141,310.0776978,-0.005573417991,310.0776978,0.03467352316,310.0776978,0.03392016888,310.0776978,0.03554470837,310.0776978,0.03227421641,310.0776978,0.03827648982,310.0776978,0.03356485441,310.0776978,0.03336642683,310.0776978,0.03176473454,310.0776978,0.03471793979,310.0776978,0.03783579916,310.0776978,0.03416704386,310.0776978,0.03482590616,
308.9807434,0.05753071234,308.9807434,-0.005666584708,308.9807434,0.0354190059,308.9807434,0.034561418,308.9807434,0.03619489074,308.9807434,0.03305382654,308.9807434,0.03890195489,308.9807434,0.03404322639,308.9807434,0.03396495432,308.9807434,0.03237525001,308.9807434,0.03535048291,308.9807434,0.03905070201,308.9807434,0.03476863727,308.9807434,0.03558033332,
308.0403748,0.05784458295,308.0403748,-0.005588751286,308.0403748,0.03605634347,308.0403748,0.03532582894,308.0403748,0.03677498549,308.0403748,0.03371242806,308.0403748,0.03962217644,308.0403748,0.0349034071,308.0403748,0.03461666778,308.0403748,0.03293504566,308.0403748,0.03600391746,308.0403748,0.04005316272,308.0403748,0.03554653376,308.0403748,0.03625054657,
306.9431458,0.05793778226,306.9431458,-0.005377308931,306.9431458,0.03730742261,306.9431458,0.03659950197,306.9431458,0.03813227266,306.9431458,0.0349072814,306.9431458,0.0408574231,306.9431458,0.03609991446,306.9431458,0.03586214036,306.9431458,0.03407080099,306.9431458,0.03739941865,306.9431458,0.0414246507,306.9431458,0.03652746975,306.9431458,0.03736017644,
306.002533,0.05837377906,306.002533,-0.005556908436,306.002533,0.03771897405,306.002533,0.03688155115,306.002533,0.0384525694,306.002533,0.03550973162,306.002533,0.04147935659,306.002533,0.03670329228,306.002533,0.03627640754,306.002533,0.03456758335,306.002533,0.03769384697,306.002533,0.04235315695,306.002533,0.03715089709,306.002533,0.0378052406,
305.0618286,0.05867634714,305.0618286,-0.005670775194,305.0618286,0.03847626969,305.0618286,0.0378045924,305.0618286,0.03918193281,305.0618286,0.0362172015,305.0618286,0.04199869186,305.0618286,0.03730640933,305.0618286,0.03714618832,305.0618286,0.03518601507,305.0618286,0.03856045008,305.0618286,0.04331642389,305.0618286,0.03792796284,305.0618286,0.03853940219,
303.9642029,0.05864295736,303.9642029,-0.005302594509,303.9642029,0.0395655781,303.9642029,0.03875054047,303.9642029,0.0402575098,303.9642029,0.0372637026,303.9642029,0.04307387024,303.9642029,0.03836032003,303.9642029,0.03819860891,303.9642029,0.03638830781,303.9642029,0.03959248587,303.9642029,0.04452067986,303.9642029,0.03885487467,303.9642029,0.03969285265,
303.0232544,0.05836249515,303.0232544,-0.005034365226,303.0232544,0.0407951735,303.0232544,0.03997737542,303.0232544,0.04127187282,303.0232544,0.03831194341,303.0232544,0.04434547573,303.0232544,0.03956194967,303.0232544,0.03932961449,303.0232544,0.03753723949,303.0232544,0.04082645476,303.0232544,0.04567082226,303.0232544,0.04039663449,303.0232544,0.0406739153,
301.9253845,0.05871967226,301.9253845,-0.005594628863,301.9253845,0.04135579988,301.9253845,0.04067573324,301.9253845,0.04199643806,301.9253845,0.03907392547,301.9253845,0.04477761686,301.9253845,0.04025219753,301.9253845,0.03998597339,301.9253845,0.03812859952,301.9253845,0.04143829271,301.9253845,0.04655543715,301.9253845,0.04056905955,301.9253845,0.04128675908,
300.9842224,0.05894482508,300.9842224,-0.005606741644,300.9842224,0.04219371825,300.9842224,0.04126341641,300.9842224,0.04279374331,300.9842224,0.04013293609,300.9842224,0.04590280354,300.9842224,0.04091319814,300.9842224,0.0405539684,300.9842224,0.03860161453,300.9842224,0.04216684401,300.9842224,0.04728524387,300.9842224,0.04131568223,300.9842224,0.04198859632,
300.0429382,0.05888588727,300.0429382,-0.005556499586,300.0429382,0.04318027943,300.0429382,0.04224427044,300.0429382,0.04369953275,300.0429382,0.0406002067,300.0429382,0.04655598477,300.0429382,0.04185551777,300.0429382,0.0415045917,300.0429382,0.03976893052,300.0429382,0.04306189343,300.0429382,0.04810837284,300.0429382,0.04231046513,300.0429382,0.04303688556,
298.9446716,0.05805671215,298.9446716,-0.005290217698,298.9446716,0.04475305229,298.9446716,0.04405020177,298.9446716,0.04529775307,298.9446716,0.04234165326,298.9446716,0.04805933312,298.9446716,0.04331722483,298.9446716,0.0430457443,298.9446716,0.04140332341,298.9446716,0.04450364411,298.9446716,0.04969135299,298.9446716,0.04387126863,298.9446716,0.04443851858,
298.0031738,0.05805638433,298.0031738,-0.00517599564,298.0031738,0.04581831023,298.0031738,0.04461140558,298.0031738,0.04648795724,298.0031738,0.04336693883,298.0031738,0.04933644831,298.0031738,0.04437090829,298.0031738,0.04401436448,298.0031738,0.04218815267,298.0031738,0.0454874225,298.0031738,0.05042627826,298.0031738,0.04471282288,298.0031738,0.04536671191,
297.0615845,0.05826012045,297.0615845,-0.005488104187,297.0615845,0.04644958302,297.0615845,0.0456046015,297.0615845,0.04730937257,297.0615845,0.04390214011,297.0615845,0.05033110455,297.0615845,0.04503539577,297.0615845,0.04482097924,297.0615845,0.04274958,297.0615845,0.04622793198,297.0615845,0.05143296346,297.0615845,0.04530214891,297.0615845,0.04607227445,
295.9629211,0.05889513716,295.9629211,-0.005948876031,295.9629211,0.04687450826,295.9629211,0.0462449789,295.9629211,0.04791966453,295.9629211,0.04473015293,295.9629211,0.05105031282,295.9629211,0.04563867301,295.9629211,0.04515311122,295.9629211,0.04355696961,295.9629211,0.04697573557,295.9629211,0.05183625221,295.9629211,0.04592996463,295.9629211,0.04687433317,
295.0210876,0.05850799009,295.0210876,-0.005303105805,295.0210876,0.0476860851,295.0210876,0.04715116322,295.0210876,0.04886854813,295.0210876,0.04552298039,295.0210876,0.05190929398,295.0210876,0.04694824666,295.0210876,0.04612860829,295.0210876,0.04442764819,295.0210876,0.04743665829,295.0210876,0.0529490225,295.0210876,0.04683653265,295.0210876,0.04769735038,
293.9221802,0.05898331106,293.9221802,-0.005531248637,293.9221802,0.04879251122,293.9221802,0.04804100096,293.9221802,0.04992189258,293.9221802,0.04649832845,293.9221802,0.05315200984,293.9221802,0.04750252515,293.9221802,0.04708460346,293.9221802,0.04510847852,293.9221802,0.04878715426,293.9221802,0.05380330235,293.9221802,0.04810848832,293.9221802,0.04892834648,
292.9801331,0.05953654647,292.9801331,-0.005613283254,292.9801331,0.0508081466,292.9801331,0.04965931177,292.9801331,0.05175042152,292.9801331,0.04801593348,292.9801331,0.05424246565,292.9801331,0.04879480228,292.9801331,0.04869173095,292.9801331,0.04651653767,292.9801331,0.05017937347,292.9801331,0.0553185232,292.9801331,0.04890496656,292.9801331,0.04995764047,
292.0379944,0.05905023962,292.0379944,-0.005577353761,292.0379944,0.05318577215,292.0379944,0.05138520524,292.0379944,0.05347113684,292.0379944,0.04962921515,292.0379944,0.05622014403,292.0379944,0.0506045334,292.0379944,0.05028122663,292.0379944,0.04843489826,292.0379944,0.0518749319,292.0379944,0.05708168447,292.0379944,0.05051539466,292.0379944,0.05139514059,
290.9386902,0.05931853503,290.9386902,-0.005562837701,290.9386902,0.05431365594,290.9386902,0.05252059549,290.9386902,0.05483650416,290.9386902,0.05063364655,290.9386902,0.0574311316,290.9386902,0.05163034797,290.9386902,0.05130220205,290.9386902,0.04985528067,290.9386902,0.05292881653,290.9386902,0.05815477669,290.9386902,0.05176088959,290.9386902,0.05255243927,
289.9963379,0.06013478339,289.9963379,-0.005747367628,289.9963379,0.05449618399,289.9963379,0.05283317715,289.9963379,0.05494518578,289.9963379,0.05114532635,289.9963379,0.05779664963,289.9963379,0.05223562568,289.9963379,0.05182513967,289.9963379,0.05003823712,289.9963379,0.05331262574,289.9963379,0.05851450562,289.9963379,0.05188318714,289.9963379,0.05339080468,
289.0538635,0.05990859494,289.0538635,-0.005515504628,289.0538635,0.0562810488,289.0538635,0.05469158664,289.0538635,0.05694590509,289.0538635,0.05258764699,289.0538635,0.05916048586,289.0538635,0.05356258154,289.0538635,0.05318685621,289.0538635,0.05149063841,289.0538635,0.05482490361,289.0538635,0.05996152014,289.0538635,0.05349772051,289.0538635,0.05464860797,
287.9542236,0.05970589817,287.9542236,-0.005629892927,287.9542236,0.05792050809,287.9542236,0.05637061223,287.9542236,0.05857659504,287.9542236,0.05419410393,287.9542236,0.06101280451,287.9542236,0.05527603999,287.9542236,0.05494195595,287.9542236,0.05318369716,287.9542236,0.05657918751,287.9542236,0.06148723885,287.9542236,0.05509756133,287.9542236,0.05642561242,
287.0115356,0.05896163732,287.0115356,-0.005129540805,287.0115356,0.05988170579,287.0115356,0.05825209618,287.0115356,0.06064838171,287.0115356,0.05593938753,287.0115356,0.06285139918,287.0115356,0.05708493292,287.0115356,0.05686209723,287.0115356,0.05523405969,287.0115356,0.05825381353,287.0115356,0.06305182725,287.0115356,0.05710925907,287.0115356,0.05826355517,
286.0687561,0.05965585634,286.0687561,-0.005761059932,286.0687561,0.05983407795,286.0687561,0.05892893299,286.0687561,0.06141697988,286.0687561,0.0567901358,286.0687561,0.06361353397,286.0687561,0.05806325004,286.0687561,0.05760456994,286.0687561,0.05583616719,286.0687561,0.05905617028,286.0687561,0.06391132623,286.0687561,0.05805712566,286.0687561,0.05887652189,
284.9687195,0.06004839763,284.9687195,-0.005376030691,284.9687195,0.06096481532,284.9687195,0.06025589257,284.9687195,0.06261822581,284.9687195,0.05817238614,284.9687195,0.06503554434,284.9687195,0.05897062272,284.9687195,0.05875671282,284.9687195,0.05702928826,284.9687195,0.06015366316,284.9687195,0.06480089575,284.9687195,0.05882079154,284.9687195,0.06025491282,
284.0257263,0.06031831726,284.0257263,-0.005453544203,284.0257263,0.06166737527,284.0257263,0.06121494994,284.0257263,0.0637485981,284.0257263,0.05975259095,284.0257263,0.06616725773,284.0257263,0.06027334929,284.0257263,0.05997011065,284.0257263,0.05829146877,284.0257263,0.06130738184,284.0257263,0.06606450677,284.0257263,0.06003246456,284.0257263,0.06130958721,
282.9254456,0.05982546136,282.9254456,-0.00546959741,282.9254456,0.06412511319,282.9254456,0.06385488808,282.9254456,0.06631518155,282.9254456,0.06181386486,282.9254456,0.06861104816,282.9254456,0.06243363023,282.9254456,0.06205460429,282.9254456,0.06045417488,282.9254456,0.06369512528,282.9254456,0.06810142845,282.9254456,0.06241429225,282.9254456,0.0633071512,
281.9822388,0.06051314995,281.9822388,-0.0059991749,281.9822388,0.06480456144,281.9822388,0.06443304569,281.9822388,0.06681519002,281.9822388,0.06254927814,281.9822388,0.06935834885,281.9822388,0.06358800083,281.9822388,0.06276670843,281.9822388,0.0612728335,281.9822388,0.06437161565,281.9822388,0.0689759925,281.9822388,0.06324698776,281.9822388,0.06434396654,
281.0389404,0.06066900864,281.0389404,-0.005512334872,281.0389404,0.06578607857,281.0389404,0.06543926895,281.0389404,0.06828124076,281.0389404,0.06421553344,281.0389404,0.07033232599,281.0389404,0.06476093084,281.0389404,0.06393004209,281.0389404,0.06266185641,281.0389404,0.06554169953,281.0389404,0.06974614412,281.0389404,0.06424725056,281.0389404,0.06570840627,
279.9382935,0.0612806417,279.9382935,-0.005649925675,279.9382935,0.06773331016,279.9382935,0.06717851013,279.9382935,0.06956119835,279.9382935,0.06574804336,279.9382935,0.07223359495,279.9382935,0.06641244888,279.9382935,0.0655560568,279.9382935,0.06398382038,279.9382935,0.06694953144,279.9382935,0.071182549,279.9382935,0.06586966664,279.9382935,0.06682123244,
278.9947815,0.06147748604,278.9947815,-0.005705317482,278.9947815,0.06905188411,278.9947815,0.06857387722,278.9947815,0.07081437111,278.9947815,0.06689158082,278.9947815,0.07358147204,278.9947815,0.06784009188,278.9947815,0.0669329837,278.9947815,0.06564279646,278.9947815,0.06883519888,278.9947815,0.07226771116,278.9947815,0.0676201731,278.9947815,0.06838922203,
278.051178,0.06168456376,278.051178,-0.005633827765,278.051178,0.07043563575,278.051178,0.07021661848,278.051178,0.07228688151,278.051178,0.06855466217,278.051178,0.07520214468,278.051178,0.06934180111,278.051178,0.06846027821,278.051178,0.06702845544,278.051178,0.07007134706,278.051178,0.07379020005,278.051178,0.06902056932,278.051178,0.07007119805,
276.9501648,0.06161152944,276.9501648,-0.005359360017,276.9501648,0.07243314385,276.9501648,0.07192519307,276.9501648,0.07393746078,276.9501648,0.06991758198,276.9501648,0.07692056149,276.9501648,0.0711190328,276.9501648,0.07045210898,276.9501648,0.06882148981,276.9501648,0.07204385847,276.9501648,0.07552995533,276.9501648,0.07091721892,276.9501648,0.0715823248,
276.0063477,0.06257627904,276.0063477,-0.005891421344,276.0063477,0.07318463176,276.0063477,0.07271586359,276.0063477,0.07502935082,276.0063477,0.07092100382,276.0063477,0.07803328335,276.0063477,0.07178349793,276.0063477,0.07085560262,276.0063477,0.06964062154,276.0063477,0.0730035156,276.0063477,0.07597790658,276.0063477,0.07150874287,276.0063477,0.07246592641,
275.062439,0.06297712773,275.062439,-0.005699083675,275.062439,0.0746865496,275.062439,0.07397146523,275.062439,0.07637166232,275.062439,0.07212951779,275.062439,0.07919933647,275.062439,0.07352076471,275.062439,0.07264226675,275.062439,0.07143748552,275.062439,0.07417777181,275.062439,0.07736435533,275.062439,0.07305141538,275.062439,0.07375215739,
273.9610901,0.06290899217,273.9610901,-0.005096385255,273.9610901,0.07711967826,273.9610901,0.07653455436,273.9610901,0.07846683264,273.9610901,0.07457146049,273.9610901,0.08134175092,273.9610901,0.07561208308,273.9610901,0.07465925068,273.9610901,0.07337474823,273.9610901,0.07606166601,273.9610901,0.0797020942,273.9610901,0.07527605444,273.9610901,0.07645101845,
273.0169678,0.06324055046,273.0169678,-0.005295383278,273.0169678,0.07813720405,273.0169678,0.07751078904,273.0169678,0.07958840579,273.0169678,0.07585267723,273.0169678,0.0830616504,273.0169678,0.07690307498,273.0169678,0.07586090267,273.0169678,0.07461919636,273.0169678,0.07729157805,273.0169678,0.08048612624,273.0169678,0.07646997273,273.0169678,0.07722474635,
272.0727539,0.06264448166,272.0727539,-0.005047721788,272.0727539,0.0802519843,272.0727539,0.07963290066,272.0727539,0.08196612448,272.0727539,0.07810495049,272.0727539,0.08486189693,272.0727539,0.07838087529,272.0727539,0.07814101875,272.0727539,0.07693641633,272.0727539,0.07954540849,272.0727539,0.08257975429,272.0727539,0.07870497555,272.0727539,0.07932435721,
270.9710388,0.06424161047,270.9710388,-0.006243385375,270.9710388,0.08038304001,270.9710388,0.07993780822,270.9710388,0.08185562491,270.9710388,0.07840425521,270.9710388,0.08544120938,270.9710388,0.07863476127,270.9710388,0.07821834087,270.9710388,0.07685023546,270.9710388,0.07994347066,270.9710388,0.08245144039,270.9710388,0.07886263728,270.9710388,0.07986760885,
270.0266113,0.06496245414,270.0266113,-0.005911952816,270.0266113,0.0814461261,270.0266113,0.08111922443,270.0266113,0.08316107839,270.0266113,0.07943869382,270.0266113,0.08619426191,270.0266113,0.07945401222,270.0266113,0.07912413776,270.0266113,0.07802244276,270.0266113,0.08065777272,270.0266113,0.08359757811,270.0266113,0.07994969189,270.0266113,0.08074156195,
268.9246826,0.06473265588,268.9246826,-0.005496487953,268.9246826,0.08368799835,268.9246826,0.08326476067,268.9246826,0.0850854665,268.9246826,0.0821826458,268.9246826,0.08879189193,268.9246826,0.08155274391,268.9246826,0.08151432872,268.9246826,0.08051791042,268.9246826,0.08283635974,268.9246826,0.08597911149,268.9246826,0.08231644332,268.9246826,0.08319622278,
267.980072,0.06540498883,267.980072,-0.005758096464,267.980072,0.08496019244,267.980072,0.08437243104,267.980072,0.08632513881,267.980072,0.08327567577,267.980072,0.09031001478,267.980072,0.08240944147,267.980072,0.08229610324,267.980072,0.08147610724,267.980072,0.08404950798,267.980072,0.08680137992,267.980072,0.08342144638,267.980072,0.08391844481,
267.0353394,0.06516990811,267.0353394,-0.005228583235,267.0353394,0.08661521971,267.0353394,0.08585663885,267.0353394,0.08778261393,267.0353394,0.0845316276,267.0353394,0.09190232307,267.0353394,0.08399865776,267.0353394,0.08402165025,267.0353394,0.08293858916,267.0353394,0.08551549911,267.0353394,0.08854072541,267.0353394,0.08500596881,267.0353394,0.08559874445,
265.9330444,0.0660385564,265.9330444,-0.006328449119,265.9330444,0.08710326254,265.9330444,0.08608129621,265.9330444,0.0879933387,265.9330444,0.08490605652,265.9330444,0.09264651686,265.9330444,0.08458153903,265.9330444,0.08466536552,265.9330444,0.08346643299,265.9330444,0.08610755205,265.9330444,0.08870983869,265.9330444,0.08543305099,265.9330444,0.08627076447,
264.9881287,0.06531604379,264.9881287,-0.006029708777,264.9881287,0.08872012794,264.9881287,0.08786972612,264.9881287,0.0897269398,264.9881287,0.08635592461,264.9881287,0.09436074644,264.9881287,0.08620982617,264.9881287,0.08601436019,264.9881287,0.08515562862,264.9881287,0.08765859157,264.9881287,0.09010747075,264.9881287,0.08706792444,264.9881287,0.08776069432,
264.0431213,0.06359339505,264.0431213,-0.005639194045,264.0431213,0.09056807309,264.0431213,0.0896910727,264.0431213,0.09131810069,264.0431213,0.08805909008,264.0431213,0.09595379978,264.0431213,0.08774678409,264.0431213,0.08761560917,264.0431213,0.08662839234,264.0431213,0.08905566484,264.0431213,0.09182313085,264.0431213,0.08879580349,264.0431213,0.08913186938,
262.9405212,0.0623838082,262.9405212,-0.005829565693,262.9405212,0.0916698128,262.9405212,0.09065045416,262.9405212,0.09222493321,262.9405212,0.08901324123,262.9405212,0.09707807004,262.9405212,0.08887469769,262.9405212,0.08895627409,262.9405212,0.08773911744,262.9405212,0.09029554576,262.9405212,0.09282650054,262.9405212,0.08991122246,262.9405212,0.0904731825,
261.9953003,0.06142234802,261.9953003,-0.005579602439,261.9953003,0.09344267845,261.9953003,0.09225908667,261.9953003,0.09386689216,261.9953003,0.09068977833,261.9953003,0.09884589165,261.9953003,0.09028493613,261.9953003,0.09052847326,261.9953003,0.08938118815,261.9953003,0.09184785187,261.9953003,0.09444889426,261.9953003,0.09171121567,261.9953003,0.09209915251,
261.0500183,0.06153576449,261.0500183,-0.005641340278,261.0500183,0.09448412806,261.0500183,0.09334811568,261.0500183,0.09499391913,261.0500183,0.09167451411,261.0500183,0.09963689744,261.0500183,0.09126874804,261.0500183,0.09135273099,261.0500183,0.09029975533,261.0500183,0.09263588488,261.0500183,0.0955036357,261.0500183,0.09244220704,261.0500183,0.09266404808,
259.947052,0.06190155819,259.947052,-0.005730813835,259.947052,0.09498593211,259.947052,0.09379306436,259.947052,0.09550460428,259.947052,0.09205460548,259.947052,0.1002181843,259.947052,0.0920605883,259.947052,0.09198239446,259.947052,0.09102904052,259.947052,0.09332157671,259.947052,0.09586305171,259.947052,0.09307024628,259.947052,0.09369396418,
259.0015564,0.06323093921,259.0015564,-0.006134110037,259.0015564,0.09546151757,259.0015564,0.09432780743,259.0015564,0.09618338197,259.0015564,0.09247942269,259.0015564,0.1008895487,259.0015564,0.09274185449,259.0015564,0.09280316532,259.0015564,0.09165740758,259.0015564,0.09412739426,259.0015564,0.09671836346,259.0015564,0.09394019097,259.0015564,0.09447573125,
258.0559692,0.06404699385,258.0559692,-0.006253693718,258.0559692,0.09580553323,258.0559692,0.09480659664,258.0559692,0.09617863595,258.0559692,0.09283179045,258.0559692,0.1011939049,258.0559692,0.0926553607,258.0559692,0.09308744222,258.0559692,0.09192420542,258.0559692,0.09477256238,258.0559692,0.09716049582,258.0559692,0.09400228411,258.0559692,0.09450530261,
256.9526978,0.0645332858,256.9526978,-0.006329775322,256.9526978,0.09718147665,256.9526978,0.09599867463,256.9526978,0.0978109017,256.9526978,0.09396146983,256.9526978,0.1025710851,256.9526978,0.09453204274,256.9526978,0.09442353994,256.9526978,0.09323167056,256.9526978,0.09579133242,256.9526978,0.09848014265,256.9526978,0.09547373652,256.9526978,0.09602651,
256.0069275,0.06458121538,256.0069275,-0.006084286142,256.0069275,0.09851615876,256.0069275,0.09724523127,256.0069275,0.09905938804,256.0069275,0.09506441653,256.0069275,0.1040534228,256.0069275,0.09557801485,256.0069275,0.09557195008,256.0069275,0.0943820104,256.0069275,0.09707833081,256.0069275,0.09996712953,256.0069275,0.09698618203,256.0069275,0.09735243022,
255.0610504,0.06478407234,255.0610504,-0.005969047081,255.0610504,0.09952099621,255.0610504,0.09818806499,255.0610504,0.09976723045,255.0610504,0.09602163732,255.0610504,0.104587689,255.0610504,0.09641037136,255.0610504,0.09652389586,255.0610504,0.09526741505,255.0610504,0.09791259468,255.0610504,0.1009663939,255.0610504,0.09779387712,255.0610504,0.09814188629,
253.957428,0.06492727995,253.957428,-0.005801929627,253.957428,0.1008212715,253.957428,0.09949733317,253.957428,0.1012459323,253.957428,0.09731339663,253.957428,0.1057751179,253.957428,0.09780204296,253.957428,0.09765829891,253.957428,0.09663560241,253.957428,0.09920301288,253.957428,0.1025218517,253.957428,0.09895706177,253.957428,0.09935429692,
