monitoring_location,monitoring_sublocation,monitoring_station,depth_m,depth_bin_m,profile_no,cond_us_cm1,cond_spec_us_cm1,qa_level,data_set_name,collection_method,comments
239,LA,CB,13.090,13.0,1,17.310,27.520,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 5.94 )"
239,LA,CB,14.090,14.0,1,17.210,27.640,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 6.17 )"
239,LA,CB,15.000,15.0,1,17.250,27.790,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 5.69 )"
239,LA,CB,15.020,15.0,2,17.250,27.850,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 5.38 )"
239,LA,CB,16.030,16.0,1,17.310,28.040,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 5.18 )"
239,LA,CB,16.050,16.0,1,17.310,28.070,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 4.9 )"
239,LA,CB,17.030,17.0,1,17.180,28.090,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 5.08 )"
239,LA,CB,17.960,18.0,1,17.090,28.100,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 5.27 )"
239,LA,CB,19.070,19.0,1,17.090,28.200,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 5.35 )"
239,LA,CB,20.010,20.0,2,17.190,28.310,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 4.62 )"
239,LA,CB,20.020,20.0,2,17.190,28.380,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 4.82 )"
239,LA,CB,20.050,20.0,2,17.190,28.300,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 4.78 )"
239,LA,CB,20.070,20.0,2,17.240,28.440,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 4.67 )"
239,LA,CB,20.170,,1,17.110,28.310,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 5.17 )"
239,LA,CB,21.100,21.0,1,17.200,28.470,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 4.75 )"
239,LA,CB,22.050,22.0,1,17.340,28.700,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 3.88 )"
239,LA,CB,23.020,23.0,1,17.360,28.800,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 3.2 )"
239,LA,CB,24.060,24.0,1,17.390,28.890,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 2.82 )"
239,LA,CB,24.980,25.0,2,17.510,29.110,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 2.1 )"
239,LA,CB,25.010,25.0,1,17.450,29.000,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 2.34 )"
239,LA,CB,25.070,25.0,2,17.520,29.130,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 1.95 )"
239,LA,CB,26.060,26.0,2,17.610,29.280,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 1.58 )"
239,LA,CB,27.050,27.0,2,17.870,29.710,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 1.17 )"
239,LA,CB,0.080,0.0,1,22.970,26.720,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,0.520,0.5,1,22.810,26.530,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,1.020,1.0,1,22.750,26.470,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,2.020,2.0,1,22.750,26.450,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,3.050,3.0,1,22.750,26.450,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,4.000,4.0,1,22.750,26.460,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,5.000,5.0,1,22.670,26.450,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,5.230,5.3,1,22.600,26.450,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,5.520,5.5,1,22.590,26.460,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,5.740,5.8,1,22.480,26.420,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,6.030,6.0,1,21.320,26.700,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,6.140,,1,21.270,26.800,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,6.520,6.5,1,20.720,26.710,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,6.750,6.8,1,20.540,26.890,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,6.990,7.0,1,20.370,26.790,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,7.250,7.3,1,19.390,27.040,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,7.260,7.3,1,19.390,27.020,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,7.510,7.5,1,19.130,27.050,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,7.740,7.8,1,19.020,27.320,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,8.000,8.0,1,18.750,27.250,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,8.160,8.3,1,18.690,27.350,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,8.510,8.5,1,18.450,27.530,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,8.640,,1,18.420,27.590,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,8.920,9.0,1,18.300,27.650,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,9.990,10.0,1,18.120,27.930,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,11.000,11.0,1,17.840,27.740,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,11.980,12.0,1,17.550,27.740,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,12.970,13.0,1,17.260,27.490,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,14.010,14.0,1,17.270,27.790,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,15.040,15.0,1,17.330,28.030,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,16.010,16.0,1,17.300,28.140,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,17.000,17.0,1,17.170,28.110,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,18.000,18.0,1,17.170,28.220,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,19.010,19.0,1,17.120,28.230,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,20.000,20.0,1,17.150,28.360,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,21.000,21.0,1,17.290,28.620,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,22.020,22.0,1,17.440,28.850,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,23.030,23.0,1,17.490,28.990,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,24.000,24.0,1,17.610,29.250,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,24.990,25.0,1,17.750,29.450,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,26.000,26.0,1,17.860,29.670,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,26.970,27.0,1,17.990,29.890,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,28.010,28.0,1,18.120,30.100,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,28.950,29.0,1,18.220,30.270,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,0.090,0.0,1,22.360,26.770,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,0.400,0.5,2,22.190,26.600,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,0.510,0.5,1,22.250,26.620,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,0.980,1.0,1,22.220,26.580,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,1.980,2.0,1,22.170,26.540,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,3.000,3.0,1,22.150,26.520,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,4.020,4.0,1,22.150,26.520,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,5.010,5.0,1,22.140,26.510,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,5.080,5.0,2,22.280,26.690,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,5.990,6.0,1,22.150,26.520,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,6.260,6.3,1,22.090,26.480,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,6.510,6.5,1,22.040,26.610,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,6.740,6.8,1,21.590,26.610,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,7.020,7.0,1,20.750,26.840,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,7.250,7.3,1,20.310,27.050,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,7.510,7.5,1,19.610,27.310,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,7.750,7.8,1,19.290,27.230,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,8.000,8.0,1,18.930,27.300,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,8.250,8.3,1,18.680,27.360,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,8.490,8.5,1,18.560,27.600,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,8.660,8.8,1,18.490,27.710,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,9.010,9.0,1,18.450,27.870,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,9.970,10.0,1,18.190,27.910,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,10.030,10.0,2,18.250,28.120,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,10.980,11.0,1,17.980,27.960,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,12.020,12.0,1,17.650,27.710,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,13.030,13.0,1,17.470,27.710,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,13.960,14.0,1,17.340,27.650,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,15.010,15.0,2,17.380,27.900,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,15.020,15.0,1,17.350,27.910,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,15.950,16.0,1,17.330,28.030,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,16.980,17.0,1,17.300,28.150,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,17.940,18.0,1,17.280,28.240,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,19.040,19.0,1,17.270,28.360,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,19.970,20.0,2,17.290,28.480,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,20.030,20.0,1,17.260,28.410,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,21.020,21.0,1,17.310,28.580,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,22.000,22.0,1,17.330,28.640,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,23.010,23.0,1,17.460,28.880,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,24.000,24.0,1,17.600,29.180,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,24.990,25.0,1,17.730,29.420,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,25.080,25.0,2,17.710,29.400,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,25.970,26.0,1,17.890,29.680,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,27.000,27.0,1,18.080,30.000,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,27.890,,1,18.180,30.180,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,28.990,29.0,1,18.370,30.490,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,29.020,29.0,2,18.390,30.530,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,29.230,,1,18.390,30.530,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,0.150,,1,19.960,26.790,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,0.510,0.5,1,19.940,26.730,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,1.020,1.0,1,19.920,26.710,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,2.000,2.0,1,19.900,26.690,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,2.980,3.0,1,19.890,26.680,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,3.970,4.0,1,19.890,26.680,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,5.020,5.0,1,19.880,26.660,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,6.020,6.0,1,19.880,26.670,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,7.000,7.0,1,19.880,26.660,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,8.030,8.0,1,19.880,26.680,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,8.240,8.3,1,19.890,26.790,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,8.510,8.5,1,19.830,27.050,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,8.760,8.8,1,19.530,27.590,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,9.000,9.0,1,19.180,27.910,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,9.250,9.3,1,18.980,28.290,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,9.520,9.5,1,18.930,28.460,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,9.740,9.8,1,18.720,28.490,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,10.000,10.0,1,18.560,28.430,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,11.010,11.0,1,18.040,27.990,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,12.010,12.0,1,17.760,27.830,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,13.010,13.0,1,17.500,27.720,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,14.020,14.0,1,17.340,27.640,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,15.030,15.0,1,17.390,27.930,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,16.010,16.0,1,17.360,28.070,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,16.990,17.0,1,17.370,28.230,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,18.020,18.0,1,17.360,28.380,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,18.990,19.0,1,17.380,28.520,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,20.020,20.0,1,17.420,28.670,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,20.990,21.0,1,17.540,28.930,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,22.000,22.0,1,17.580,29.090,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,23.010,23.0,1,17.690,29.320,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,24.000,24.0,1,17.840,29.590,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,25.020,25.0,1,18.010,29.880,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,25.970,26.0,1,18.130,30.090,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,26.980,27.0,1,18.330,30.420,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,28.010,28.0,1,18.600,30.870,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,28.940,29.0,1,18.790,31.180,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,29.370,,1,19.100,31.700,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,0.000,0.0,1,19.160,27.110,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,1.020,1.0,1,19.020,26.890,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,2.020,2.0,1,19.010,26.870,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,3.020,3.0,1,18.990,26.840,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,3.970,4.0,1,18.990,26.850,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,5.030,5.0,1,18.960,26.830,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,5.980,6.0,1,18.950,26.830,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,6.990,7.0,1,18.940,26.830,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,7.000,7.0,1,18.940,26.830,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,8.040,8.0,1,18.940,26.850,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,8.960,9.0,1,18.940,26.870,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,10.020,10.0,1,19.030,27.600,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
239,LA,CB,10.240,10.3,1,18.990,27.780,preliminary,RBR PROBE,RBR-18033-138,"0, (Corrected Oxygen= 0 )"
