# Generated at 2023-05-12 02:04:19 (05:00) by AQUARIUS Time-Series 22.3.301.0,,,,
# UTC-06,,,,
# Period Selected: 2022-01-01 00:00 - 2022-12-31 23:59,,,,
#,,,,
# Comment: ,,,,
# Description: ,,,,
# ReportTitle: [Untitled Report],,,,
# 654a3b08-b079-42e9-8594-4206b32530c0 Lake#.Lake#@RBR Logger 1: None,,,,
# a1e7b902-02d6-45a3-ab9c-ce708c7261da Depth.Depth AVG@RBR Logger 1: None,,,,
# 13121fbb-b10f-4351-a7d5-73d2554e6a33 Cond.Conductivity AVG@RBR Logger 1: None,,,,
# 457e375b-03d8-43f3-8837-b1ded67e52ae Sp Cond.Specific Conductivity at 25C@RBR Logger 1: None,,,,
#,,,,
# CSV data starts at line 15,,,,
#,,,,
TimeStamp,Lake,Depth@RBR Logger 1,Cond@RBR Logger 1,Sp Cond@RBR Logger 1
08/09/2022 08:54,378,5.273,14.16,12.49754085
08/09/2022 08:55,378,5.501,14.12,11.85318711
08/09/2022 08:56,378,5.72,13.77,10.74465282
08/09/2022 08:57,378,6.045,13.7,9.809097517
08/09/2022 08:59,378,6.258,13.6,9.118451666
08/09/2022 09:00,378,6.529,13.41,8.64337536
08/09/2022 09:00,378,6.743,13.3,8.320348216
08/09/2022 09:01,378,6.968,13.27,8.14606995
08/09/2022 09:02,378,7.241,13.32,7.707436621
08/09/2022 09:02,378,7.461,13.34,7.574997363
08/09/2022 09:03,378,7.755,13.25,7.277181446
08/09/2022 09:04,378,8.01,13.22,7.064497898
08/09/2022 09:05,378,8.98,13.19,6.617779035
08/09/2022 09:06,378,10.04,13.48,6.187433331
08/09/2022 09:07,378,11.03,13.94,5.952426232
08/09/2022 09:08,378,12,14.16,5.794772976
08/09/2022 09:10,378,13.03,18.96,5.090229202
08/09/2022 09:10,378,14.04,27.83,4.245517066
08/09/2022 09:11,378,15.02,33.91,3.808812483
08/09/2022 09:12,378,16.01,111.5,1.680146296
08/23/2022 08:02,378,0.218,17.34,27.29315188
08/23/2022 08:03,378,0.527,17.09,27.4584501
08/23/2022 08:04,378,0.992,17.04,27.4775816
08/23/2022 08:05,378,2.025,16.94,27.10228898
08/23/2022 08:06,378,2.259,16.92,27.06723174
08/23/2022 08:06,378,2.5,16.88,26.93784412
08/23/2022 08:07,378,2.761,16.81,26.85014065
08/23/2022 08:08,378,3.029,16.73,26.51883574
08/23/2022 08:08,378,3.255,16.57,25.95987781
08/23/2022 08:09,378,3.509,16.36,24.89891925
08/23/2022 08:10,378,3.757,15.93,23.80367772
08/23/2022 08:12,378,4.007,15.59,22.45604796
08/23/2022 08:14,378,4.287,15.2,20.92714254
08/23/2022 08:15,378,4.507,14.82,19.68811836
08/23/2022 08:18,378,4.759,14.43,17.81702591
08/23/2022 08:19,378,5.017,14.05,16.34939401
08/23/2022 08:20,378,5.251,13.7,14.63968272
08/23/2022 08:22,378,5.517,13.33,13.13854148
08/23/2022 08:23,378,5.76,13.17,12.10520808
08/23/2022 08:25,378,6.257,12.9,10.62570719
08/23/2022 08:26,378,6.511,12.82,10.09823265
08/23/2022 08:27,378,6.759,12.78,9.526505417
08/23/2022 08:29,378,7.007,12.91,8.805314395
08/23/2022 08:29,378,7.253,12.75,8.452726739
08/23/2022 08:30,378,7.507,12.61,8.082782364
08/23/2022 08:31,378,7.77,12.8,7.84766226
08/23/2022 08:31,378,8.01,12.53,7.618567568
08/23/2022 08:32,378,9.02,12.32,6.888251968
08/23/2022 08:33,378,10.01,12.58,6.379313509
08/23/2022 08:35,378,11.06,12.93,6.139346531
08/23/2022 08:36,378,12.03,13.91,5.873016477
08/23/2022 08:37,378,13.03,20.46,5.01266854
08/23/2022 08:37,378,14.04,27.02,4.384824694
08/23/2022 08:38,378,15.01,33.59,3.876058893
08/23/2022 08:39,378,16.03,40.12,3.496297308
09/06/2022 08:19,378,0.048,17.63,23.69555173
09/06/2022 08:22,378,0.502,17.3,23.88238191
09/06/2022 08:23,378,1.002,17.29,23.87600426
09/06/2022 08:23,378,1.002,17.29,23.87600426
09/06/2022 08:24,378,2.038,17.31,23.86531336
09/06/2022 08:24,378,2.976,17.3,23.85893332
09/06/2022 08:25,378,3.244,17.26,23.80991497
09/06/2022 08:26,378,3.545,17.24,23.80885295
09/06/2022 08:28,378,3.766,17.19,23.50648603
09/06/2022 08:31,378,4.013,17.11,23.19554551
09/06/2022 08:35,378,4.254,16.92,22.06529245
09/06/2022 08:36,378,4.516,16.29,19.62480162
09/06/2022 08:38,378,4.765,15.72,17.31992143
09/06/2022 08:39,378,5.111,15.29,15.68985647
09/06/2022 08:40,378,5.243,15.08,14.92854041
09/06/2022 08:41,378,5.522,14.75,13.93888526
09/06/2022 08:42,378,5.76,14.44,12.62676875
09/06/2022 08:43,378,6.03,14.19,11.24092503
09/06/2022 08:43,378,6.326,13.99,10.38357167
09/06/2022 08:44,378,6.505,13.93,9.912968273
09/06/2022 08:45,378,6.748,13.66,8.964700296
09/06/2022 08:46,378,7.042,13.75,8.413946824
09/06/2022 08:47,378,7.322,13.56,8.037149262
09/06/2022 08:48,378,7.514,13.52,7.955354718
09/06/2022 08:49,378,7.759,13.48,7.642621236
09/06/2022 08:50,378,8.02,13.53,7.338751708
09/06/2022 08:51,378,9.11,13.72,6.678970929
09/06/2022 08:52,378,10,13.58,6.270799281
09/06/2022 08:54,378,10.98,13.13,6.178850434
09/06/2022 08:55,378,11.99,20.25,5.130461082
09/06/2022 08:55,378,13.02,25.84,4.572636618
09/06/2022 08:56,378,13.97,35.07,3.829454257
09/06/2022 08:57,378,14.96,38.31,3.627749814
09/06/2022 08:58,378,15.75,104.3,1.807422961
09/20/2022 08:16,378,0.081,16.36,20.85089871
09/20/2022 08:16,378,0.074,16.35,20.85566942
09/20/2022 08:17,378,0.519,16.26,20.88670045
09/20/2022 08:18,378,0.971,16.25,20.86747711
09/20/2022 08:19,378,2.047,16,20.22702572
09/20/2022 08:20,378,3.048,15.99,20.07467004
09/20/2022 08:21,378,4.02,15.96,19.99187754
09/20/2022 08:23,378,4.253,15.96,19.90726863
09/20/2022 08:24,378,4.522,15.92,19.78049099
09/20/2022 08:24,378,4.757,15.91,19.68825518
09/20/2022 08:26,378,5.033,15.93,17.64713709
09/20/2022 08:27,378,5.232,15.77,16.76567032
09/20/2022 08:29,378,5.504,15.4,15.02498041
09/20/2022 08:30,378,5.784,14.85,13.1739721
09/20/2022 08:31,378,6.011,14.55,11.36924432
09/20/2022 08:33,378,6.276,14.36,10.41698043
09/20/2022 08:34,378,6.523,14.1,9.852110986
09/20/2022 08:35,378,6.777,14.06,9.28896676
09/20/2022 08:36,378,7.028,13.97,9.057082806
09/20/2022 08:37,378,7.28,14,8.477022408
09/20/2022 08:37,378,7.493,13.93,8.146463884
09/20/2022 08:38,378,7.738,13.84,7.938041086
09/20/2022 08:39,378,8.05,13.87,7.781137568
09/20/2022 08:41,378,8.23,14.44,7.37814166
09/20/2022 08:42,378,8.51,14.26,7.216310674
09/20/2022 08:43,378,8.77,14.16,7.079837973
09/20/2022 08:44,378,9,14.24,6.890006595
09/20/2022 08:45,378,10,13.73,6.549915068
09/20/2022 08:46,378,10.99,16.65,5.679851044
09/20/2022 08:47,378,12,24.13,4.810943447
09/20/2022 08:48,378,13.03,29.8,4.255825883
09/20/2022 08:49,378,14.03,35.5,3.825746533
09/20/2022 08:49,378,14.99,38.49,3.656794091
09/20/2022 08:50,378,16,116.9,1.653546451
10/04/2022 09:39,378,0.101,15.1,17.14123639
10/04/2022 09:39,378,0.496,15.09,17.09593583
10/04/2022 09:40,378,1.004,15.06,17.09568399
10/04/2022 09:41,378,1.998,15.06,17.07099708
10/04/2022 09:42,378,2.997,15.04,17.02965308
10/04/2022 09:43,378,4.019,14.98,16.73225182
10/04/2022 09:44,378,4.991,14.93,16.38059438
10/04/2022 09:45,378,5.243,14.92,16.26062576
10/04/2022 09:46,378,5.522,14.95,15.93970633
10/04/2022 09:47,378,5.75,14.99,15.10863504
10/04/2022 09:48,378,6.004,15.15,14.11564731
10/04/2022 09:49,378,6.256,15.22,12.71516794
10/04/2022 09:51,378,6.495,14.99,11.06565332
10/04/2022 09:52,378,6.746,14.74,10.06176356
10/04/2022 09:53,378,6.997,14.64,9.287840783
10/04/2022 09:54,378,7.249,14.53,9.01599079
10/04/2022 09:55,378,7.497,14.55,8.646872521
10/04/2022 09:55,378,7.748,14.51,8.343744255
10/04/2022 09:56,378,8,14.07,8.002659127
10/04/2022 09:57,378,8.28,14.17,7.703490021
10/04/2022 09:58,378,8.49,14.01,7.563685702
10/04/2022 09:59,378,8.75,14.08,7.305781448
10/04/2022 09:59,378,9,14.1,7.085033026
10/04/2022 10:01,378,9.99,13.16,6.623971385
10/04/2022 10:02,378,11.02,20.3,5.382156158
10/04/2022 10:03,378,12.01,27.22,4.580766345
10/04/2022 10:03,378,13,30.5,4.278539433
10/04/2022 10:04,378,13.98,32.83,4.096374852
10/04/2022 10:05,378,15,35.08,3.910180725
10/04/2022 10:06,378,15.92,111.4,1.76436851
10/31/2022 08:46,378,0.035,12.25,9.051191381
10/31/2022 08:47,378,0.505,12.23,9.084861254
10/31/2022 08:48,378,1.009,12.23,9.111313026
10/31/2022 08:49,378,2.017,12.24,9.106367449
10/31/2022 08:50,378,2.997,12.25,9.100102449
10/31/2022 08:51,378,4.007,12.25,9.090849004
10/31/2022 08:52,378,4.958,12.26,9.091197437
10/31/2022 08:53,378,5.994,12.27,9.08229692
10/31/2022 08:54,378,6.992,12.29,9.04470055
10/31/2022 08:55,378,8.07,12.32,9.028624514
10/31/2022 08:57,378,9.03,12.35,9.005979812
10/31/2022 08:58,378,9.99,12.44,8.947459821
10/31/2022 09:02,378,10.23,12.59,8.759202536
10/31/2022 09:05,378,10.52,13.06,8.548525415
10/31/2022 09:06,378,10.76,13.6,7.796640503
10/31/2022 09:08,378,11.01,15.51,7.059619587
10/31/2022 09:09,378,12.03,25.27,5.001208766
10/31/2022 09:10,378,13.01,30.89,4.317307252
10/31/2022 09:11,378,14,32.75,4.158446027
10/31/2022 09:12,378,15,33.97,4.06291326
10/31/2022 09:13,378,16.02,97.2,1.99031534
06/08/2022 08:43,442,0.033,15.62,19.89420619
06/08/2022 08:44,442,0.509,15.59,19.88372107
06/08/2022 08:45,442,1.036,15.52,19.78186223
06/08/2022 08:47,442,1.211,15.52,19.7696512
06/08/2022 08:48,442,1.506,15.24,19.35878778
06/08/2022 08:49,442,1.768,15,18.54140915
06/08/2022 08:49,442,1.989,14.96,18.38571902
06/08/2022 08:50,442,2.256,14.74,17.78531754
06/08/2022 08:52,442,2.486,14.48,17.082401
06/08/2022 08:53,442,2.787,14.29,16.26774649
06/08/2022 08:54,442,3,14.03,15.06692828
06/08/2022 08:54,442,3.238,13.8,13.98076532
06/08/2022 08:56,442,3.512,13.49,11.70274265
06/08/2022 08:57,442,3.757,13.42,11.1835567
06/08/2022 08:58,442,4,13.41,10.85238065
06/08/2022 08:59,442,4.262,13.42,10.11270868
06/08/2022 09:00,442,4.506,13.38,9.435029265
06/08/2022 09:01,442,4.749,13.39,8.90203521
06/08/2022 09:02,442,4.996,13.42,8.719579057
06/08/2022 09:06,442,5.274,13.44,8.316179075
06/08/2022 09:07,442,5.525,13.37,8.007795677
06/08/2022 09:09,442,5.765,13.45,7.413442478
06/08/2022 09:09,442,6.001,13.51,7.483271218
06/08/2022 09:11,442,6.989,13.32,6.864355294
06/08/2022 09:12,442,8.01,13.48,6.337439485
06/08/2022 09:14,442,9.01,13.81,5.927981574
06/08/2022 09:15,442,10.06,14.02,5.765030711
06/08/2022 09:17,442,11.02,14.52,5.454895528
06/08/2022 09:18,442,12.01,14.87,5.293130833
06/08/2022 09:20,442,13.04,15.49,5.179878269
06/08/2022 09:21,442,14.01,17.6,4.941420353
06/08/2022 09:22,442,15,22.94,4.411577946
06/08/2022 09:23,442,16.04,33.14,3.67554787
06/08/2022 09:24,442,17,123,1.485131277
06/22/2022 08:35,442,0.016,17.63,24.60333809
06/22/2022 08:35,442,1.022,17.49,24.56339843
06/22/2022 08:36,442,1.986,16.94,23.72189009
06/22/2022 08:37,442,2.248,16.64,22.80072924
06/22/2022 08:38,442,2.475,16.36,22.01260875
06/22/2022 08:41,442,2.724,15.87,20.77234359
06/22/2022 08:42,442,3.032,15.01,18.42581047
06/22/2022 08:43,442,3.292,14.63,16.47269784
06/22/2022 08:44,442,3.488,14.26,14.79494657
06/22/2022 08:45,442,3.747,13.93,13.40412878
06/22/2022 08:46,442,4.027,13.71,11.94602995
06/22/2022 08:47,442,4.244,13.59,11.04761856
06/22/2022 08:48,442,4.524,13.51,10.23264633
06/22/2022 08:49,442,4.727,13.52,9.576909874
06/22/2022 08:51,442,5.072,13.46,8.759777626
06/22/2022 08:52,442,5.231,13.5,8.602550138
06/22/2022 08:52,442,5.506,13.54,8.212629655
06/22/2022 08:53,442,5.724,13.44,7.923470619
06/22/2022 08:54,442,6.016,13.56,7.663506915
06/22/2022 08:55,442,7.031,13.68,6.866652717
06/22/2022 08:57,442,7.951,13.93,6.358401295
06/22/2022 08:58,442,9.02,13.97,6.010183359
06/22/2022 08:59,442,10.02,14.23,5.725846759
06/22/2022 09:01,442,11.08,14.55,5.454738539
06/22/2022 09:02,442,12.06,15.02,5.274394538
06/22/2022 09:03,442,13.03,16.61,5.078886479
06/22/2022 09:04,442,13.96,20.04,4.716856077
06/22/2022 09:05,442,15.04,25.29,4.249462229
06/22/2022 09:06,442,15.98,35.26,3.571171756
06/22/2022 09:07,442,17.11,145.4,1.29620201
07/20/2022 09:32,442,0.04,18.56,27.40035302
07/20/2022 09:33,442,1.046,18.5,27.39053491
07/20/2022 09:34,442,2.007,18.37,27.28520771
07/20/2022 09:36,442,2.246,18.24,27.11038439
07/20/2022 09:39,442,2.515,18.09,25.94413256
07/20/2022 09:41,442,2.753,17.75,25.32718145
07/20/2022 09:42,442,3.039,17.25,24.08521377
07/20/2022 09:45,442,3.233,16.91,23.13475998
07/20/2022 09:46,442,3.45,16.4,21.64548783
07/20/2022 09:49,442,3.748,15.79,19.73087858
07/20/2022 09:50,442,4.009,15.33,17.84612592
07/20/2022 09:52,442,4.28,14.94,15.85682561
07/20/2022 09:53,442,4.502,14.67,14.01525108
07/20/2022 09:55,442,4.764,14.5,12.42103946
07/20/2022 09:56,442,5.027,14.4,12.06209093
07/20/2022 09:56,442,5.028,14.4,12.08716804
07/20/2022 09:57,442,5.248,14.29,11.28936348
07/20/2022 09:58,442,5.512,14.2,10.75946177
07/20/2022 10:00,442,5.743,14.1,9.884947146
07/20/2022 10:01,442,6.045,14.07,9.420691904
07/20/2022 10:02,442,6.253,14.06,8.983042705
07/20/2022 10:03,442,6.508,13.93,8.445742445
07/20/2022 10:04,442,6.735,13.93,7.948635683
07/20/2022 10:05,442,7.081,13.92,7.674042203
07/20/2022 10:07,442,8.02,14.11,6.972213419
07/20/2022 10:09,442,9.06,14.2,6.427959482
07/20/2022 10:12,442,11.03,14.66,5.737028757
07/20/2022 10:13,442,12.05,14.42,5.543148328
07/20/2022 10:14,442,13.03,18.19,5.027996538
07/20/2022 10:15,442,14.01,25.34,4.346772062
07/20/2022 10:16,442,15.03,28.99,4.047540952
07/20/2022 10:17,442,15.97,30.92,3.909001394
08/03/2022 08:23,442,0.113,17.58,25.70262782
08/03/2022 08:24,442,0.518,17.69,25.66310893
08/03/2022 08:25,442,0.977,17.65,25.69755065
08/03/2022 08:25,442,1.263,17.6,25.72613141
08/03/2022 08:26,442,1.536,17.64,25.69162602
08/03/2022 08:27,442,1.76,17.68,25.65718192
08/03/2022 08:28,442,2.02,17.65,25.67428442
08/03/2022 08:28,442,2.25,17.65,25.65101819
08/03/2022 08:28,442,2.459,17.59,25.59207147
08/03/2022 08:29,442,2.771,17.45,25.27474454
08/03/2022 08:30,442,2.986,17.44,25.03494607
08/03/2022 08:31,442,3.282,17.11,24.69089286
08/03/2022 08:32,442,3.528,16.93,22.94697841
08/03/2022 08:35,442,3.766,16.63,21.78226543
08/03/2022 08:40,442,4.019,15.78,19.2985054
08/03/2022 08:41,442,4.26,15.18,17.09668922
08/03/2022 08:42,442,4.493,14.96,16.14627411
08/03/2022 08:44,442,4.764,14.82,14.57367651
08/03/2022 08:46,442,5.022,14.65,13.04973732
08/03/2022 08:47,442,5.279,14.54,12.3342006
08/03/2022 08:48,442,5.519,14.45,11.58429295
08/03/2022 08:51,442,5.73,14.35,10.8965145
08/03/2022 08:53,442,6.033,14.23,9.769694559
08/03/2022 08:54,442,6.252,14.18,9.167593132
08/03/2022 08:55,442,6.511,14.11,8.666655724
08/03/2022 08:56,442,6.769,14.2,8.495439198
08/03/2022 08:57,442,7.034,14.26,8.062994266
08/03/2022 08:58,442,7.258,14.27,7.75164548
08/03/2022 08:59,442,7.502,14.28,7.588827636
08/03/2022 09:00,442,7.757,14.24,7.379632567
08/03/2022 09:00,442,8.02,14.22,7.254735538
08/03/2022 09:02,442,8.98,14.3,6.607342609
08/03/2022 09:03,442,10.03,14.53,6.161072869
08/03/2022 09:05,442,11.01,14.54,5.897172506
08/03/2022 09:06,442,11.96,14.18,5.765512304
08/03/2022 09:07,442,13.07,16.32,5.337971643
08/03/2022 09:08,442,14.03,22.01,4.700437272
08/03/2022 09:09,442,15.05,28.65,4.109505803
08/03/2022 09:10,442,16.05,30.93,3.935278546
08/03/2022 09:11,442,17,31.74,3.883111521
08/17/2022 09:08,442,0,0.14,40.8055235
08/17/2022 09:09,442,0.515,18.41,25.23649201
08/17/2022 09:10,442,1.053,17.98,25.360369
08/17/2022 09:11,442,2.073,17.82,25.33429448
08/17/2022 09:12,442,2.987,17.81,25.08488172
08/17/2022 09:13,442,3.246,17.48,24.65061749
08/17/2022 09:15,442,3.489,17.28,23.94000103
08/17/2022 09:17,442,3.742,17.13,22.69081528
08/17/2022 09:19,442,3.99,16.69,20.87298031
08/17/2022 09:20,442,4.254,16.21,19.36039783
08/17/2022 09:21,442,4.479,15.68,17.59149769
08/17/2022 09:22,442,4.754,15.31,15.86656866
08/17/2022 09:23,442,5.028,15.04,14.41160634
08/17/2022 09:25,442,5.264,15.03,13.08096984
08/17/2022 09:26,442,5.527,14.96,12.02619037
08/17/2022 09:29,442,6.034,14.74,10.21101098
08/17/2022 09:31,442,6.233,14.69,9.825932443
08/17/2022 09:32,442,6.549,14.67,9.257540517
08/17/2022 09:33,442,6.741,14.66,8.9120829
08/17/2022 09:34,442,7,14.68,8.693616046
08/17/2022 09:37,442,7.265,14.6,8.099980034
08/17/2022 09:38,442,7.51,14.62,7.705720793
08/17/2022 09:38,442,7.725,14.41,7.558939041
08/17/2022 09:39,442,7.975,14.44,7.348077925
08/17/2022 09:41,442,9.01,14.82,6.594154143
08/17/2022 09:42,442,9.99,15.04,6.131416067
08/17/2022 09:44,442,10.99,13.73,5.936975545
08/17/2022 09:45,442,12,16.21,5.508880426
08/17/2022 09:45,442,13.05,25.29,4.465266887
08/17/2022 09:46,442,14.03,28.07,4.211075184
08/17/2022 09:47,442,15,29.47,4.101800573
08/17/2022 09:48,442,16,30.35,4.027454556
08/17/2022 09:49,442,16.94,31.16,3.972599798
08/31/2022 09:47,442,0.053,16.53,25.35124901
08/31/2022 09:48,442,0.537,16.46,25.40369895
08/31/2022 09:49,442,1.039,16.45,25.37364273
08/31/2022 09:49,442,1.265,16.45,25.33778737
08/31/2022 09:50,442,1.503,16.44,25.33161826
08/31/2022 09:51,442,1.754,16.42,25.31927159
08/31/2022 09:51,442,1.998,16.42,25.30731161
08/31/2022 09:52,442,2.244,16.42,25.28339166
08/31/2022 09:53,442,2.5,16.42,25.24751173
08/31/2022 09:54,442,2.728,16.38,25.2346898
08/31/2022 09:54,442,3.015,16.37,25.21651358
08/31/2022 09:55,442,3.241,16.36,25.19832905
08/31/2022 09:56,442,3.541,16.35,24.89263703
08/31/2022 09:57,442,3.753,16.09,23.84857421
08/31/2022 09:57,442,4.026,15.48,22.02481642
08/31/2022 09:59,442,4.249,15.19,20.08296529
08/31/2022 10:00,442,4.514,14.67,18.37555142
08/31/2022 10:01,442,4.77,14.34,16.54959731
08/31/2022 10:01,442,5.018,14.31,15.02850515
08/31/2022 10:02,442,5.24,14.18,14.01672427
08/31/2022 10:03,442,5.451,14.15,13.53490631
08/31/2022 10:04,442,5.772,13.99,11.92844453
08/31/2022 10:06,442,6.02,13.89,11.10689402
08/31/2022 10:07,442,6.264,13.8,10.04859556
08/31/2022 10:09,442,6.556,13.66,9.399979066
08/31/2022 10:10,442,6.757,13.6,9.023853962
08/31/2022 10:11,442,7.002,13.58,8.635618345
08/31/2022 10:12,442,7.262,13.47,8.292114284
08/31/2022 10:13,442,7.509,13.47,7.96766255
08/31/2022 10:13,442,7.759,13.49,7.752265884
08/31/2022 10:14,442,8.01,13.59,7.532583442
08/31/2022 10:15,442,9.02,13.92,6.815310539
08/31/2022 10:16,442,10.06,13.72,6.438069115
08/31/2022 10:16,442,11.01,12.72,6.313916483
08/31/2022 10:17,442,12.03,16.05,5.620857482
08/31/2022 10:18,442,13.1,24.71,4.582381813
08/31/2022 10:19,442,13.96,27.32,4.315760041
08/31/2022 10:20,442,15.08,28.39,4.221652239
08/31/2022 10:21,442,16.03,28.82,4.181881558
08/31/2022 10:22,442,17.02,32.96,3.887031308
08/31/2022 10:22,442,17.08,101.2,1.824127848
08/31/2022 10:37,442,0.073,16.64,25.29976533
08/31/2022 10:37,442,0.503,16.62,25.33508266
08/31/2022 10:38,442,1.013,16.61,25.3170285
08/31/2022 10:39,442,2.08,16.6,25.28705512
08/31/2022 10:39,442,2.995,16.54,25.17849177
08/31/2022 10:41,442,3.24,16.52,25.16610344
08/31/2022 10:42,442,3.522,16.43,24.66779782
08/31/2022 10:44,442,3.755,16.34,23.72411017
08/31/2022 10:46,442,4.035,15.71,21.85856125
08/31/2022 10:47,442,4.249,15.22,19.89665544
08/31/2022 10:47,442,4.512,14.69,17.81891943
08/31/2022 10:48,442,4.754,14.42,16.49284015
08/31/2022 10:50,442,5.042,14.36,15.18620039
08/31/2022 10:51,442,5.252,14.27,14.13735116
08/31/2022 10:52,442,5.493,14.13,13.07448544
08/31/2022 10:54,442,5.773,14,11.93822003
08/31/2022 10:55,442,6.015,13.92,11.07345263
08/31/2022 10:56,442,6.295,13.84,10.1227181
08/31/2022 10:57,442,6.521,13.75,9.751313485
08/31/2022 10:59,442,6.724,13.66,9.093624506
08/31/2022 11:00,442,7.045,13.56,8.548988095
08/31/2022 11:01,442,7.282,13.52,8.246107499
08/31/2022 11:02,442,7.489,13.51,8.036733496
08/31/2022 11:03,442,7.765,13.57,7.821544941
08/31/2022 11:04,442,8.03,13.61,7.480340622
08/31/2022 11:06,442,9,13.97,6.762723181
08/31/2022 11:07,442,10.07,13.6,6.486334467
08/31/2022 11:08,442,11.04,12.68,6.290147093
08/31/2022 11:09,442,11.96,15.95,5.62416505
08/31/2022 11:10,442,12.94,23.86,4.662521749
08/31/2022 11:10,442,14.15,27.24,4.329755731
08/31/2022 11:12,442,15.02,27.64,4.291600344
08/31/2022 11:12,442,15.98,28.52,4.20901922
08/31/2022 11:13,442,16.98,41.96,3.376296135
09/14/2022 08:20,442,0.068,15.64,22.19857189
09/14/2022 08:20,442,0.516,15.66,22.2734498
09/14/2022 08:22,442,1.009,15.65,22.27862895
09/14/2022 08:23,442,1.977,15.66,22.29779237
09/14/2022 08:24,442,3.042,15.66,22.2734498
09/14/2022 08:25,442,4.002,15.65,22.18123604
09/14/2022 08:29,442,4.268,15.62,21.45358059
09/14/2022 08:31,442,4.543,15.34,19.59548445
09/14/2022 08:32,442,4.718,14.95,18.30343607
09/14/2022 08:33,442,5.039,14.53,15.94954145
09/14/2022 08:36,442,5.51,14.39,13.38184409
09/14/2022 08:37,442,5.764,14.28,12.38607328
09/14/2022 08:38,442,6.029,14.23,11.43154982
09/14/2022 08:40,442,6.225,14.12,10.64135967
09/14/2022 08:42,442,6.535,14.06,9.749116992
09/14/2022 08:43,442,6.764,14.04,9.197332875
09/14/2022 08:44,442,6.989,13.86,8.828468572
09/14/2022 08:45,442,7.274,13.83,8.384891432
09/14/2022 08:46,442,7.501,13.83,8.166243566
09/14/2022 08:47,442,7.76,14.26,7.742185475
09/14/2022 08:48,442,7.999,14.3,7.548734965
09/14/2022 08:49,442,9,13.96,6.892348087
09/14/2022 08:51,442,10.01,12.83,6.673154818
09/14/2022 08:51,442,11.01,14.94,5.963948931
09/14/2022 08:52,442,11.99,21.89,4.967047594
09/14/2022 08:53,442,12.99,26.72,4.442069144
09/14/2022 08:54,442,14.01,28.3,4.282099282
09/14/2022 08:55,442,16.01,29.69,4.166746973
09/14/2022 08:56,442,17.01,30.9,4.064923743
09/28/2022 09:11,442,0.174,14.21,17.20595885
09/28/2022 09:12,442,0.506,14.2,17.21009928
09/28/2022 09:13,442,1.022,14.2,17.21009928
09/28/2022 09:13,442,2.019,14.19,17.18903783
09/28/2022 09:14,442,3.033,14.17,17.1594925
09/28/2022 09:15,442,4.027,14.16,17.08795948
09/28/2022 09:16,442,5.016,14.13,16.93625431
09/28/2022 09:18,442,5.268,14.16,16.8735718
09/28/2022 09:19,442,5.518,14.95,15.32092891
09/28/2022 09:20,442,5.765,14.92,13.64753205
09/28/2022 09:22,442,6.049,14.75,12.08616992
09/28/2022 09:23,442,6.257,14.52,11.252363
09/28/2022 09:25,442,6.477,14.3,10.30629815
09/28/2022 09:26,442,6.723,14.2,9.784306808
09/28/2022 09:27,442,7.048,14.06,9.166344309
09/28/2022 09:28,442,7.254,13.99,8.487936696
09/28/2022 09:29,442,7.537,13.91,8.20243066
09/28/2022 09:30,442,7.79,13.94,7.932764842
09/28/2022 09:31,442,8.02,13.98,7.724966372
09/28/2022 09:32,442,8.99,13.69,7.070342445
09/28/2022 09:33,442,10.02,11.87,6.776407903
09/28/2022 09:34,442,11.02,16.71,5.70419682
09/28/2022 09:34,442,12.02,22.86,4.911763418
09/28/2022 09:35,442,13.08,25.55,4.620462046
09/28/2022 09:36,442,14.02,28.79,4.276433272
09/28/2022 09:37,442,15.03,29.71,4.194645496
09/28/2022 09:37,442,16.02,30.55,4.117522073
09/28/2022 09:38,442,17.01,35.91,3.759575829
10/25/2022 08:39,442,0.04,12.83,10.33935116
10/25/2022 08:40,442,0.535,12.81,10.33276805
10/25/2022 08:41,442,0.993,12.81,10.34189249
10/25/2022 08:42,442,2.033,12.81,10.32364362
10/25/2022 08:42,442,3.014,12.81,10.30930523
10/25/2022 08:43,442,4.018,12.81,10.30278777
10/25/2022 08:44,442,5.015,12.81,10.28193193
10/25/2022 08:45,442,6.061,12.69,9.834235219
10/25/2022 08:46,442,7.036,12.67,9.696571733
10/25/2022 08:47,442,8.04,12.66,9.625725822
10/25/2022 08:50,442,9.08,12.96,8.474928445
10/25/2022 08:51,442,9.26,12.27,8.047755388
10/25/2022 08:52,442,9.55,12.86,7.554750132
10/25/2022 08:53,442,9.77,14.31,7.039271394
10/25/2022 08:54,442,10.01,14.85,6.735844493
10/25/2022 08:55,442,10.95,20.27,5.532854691
10/25/2022 08:56,442,12,23.9,5.006179838
10/25/2022 08:56,442,12.98,28.03,4.494868477
10/25/2022 09:00,442,14.01,29.76,4.308306047
10/25/2022 09:01,442,15.02,30.15,4.272714444
10/25/2022 09:02,442,16.03,30.28,4.259443629
10/25/2022 09:03,442,17.04,32.2,4.107180533
08/22/2022 08:45,626,0.035,16.76,27.2247382
08/22/2022 08:45,626,0.506,16.49,27.36850401
08/22/2022 08:47,626,1.004,16.43,27.26252013
08/22/2022 08:48,626,2.028,16.39,27.20367088
08/22/2022 08:50,626,2.234,16.37,27.20414001
08/22/2022 08:50,626,2.504,16.37,27.19216636
08/22/2022 08:51,626,2.757,16.33,27.10920263
