Wavelength (nm),BLANK,ELA_FISH931,ELA_FISH1009,ELA_FISH902,ELA_FISH1006,ELA_FISH116,ELA_FISH933,ELA_CTL1-L222-224,ELA_FISH941,ELA_FISH920,ELA_FISH945,ELA_FISH938,ELA_FISH935,ELA_FISH1003,ELA_FISH934,ELA_FISH943,ELA_FISH1014,ELA_FISH936,ELA_FISH111,ELA_FISH904,ELA_FISH918,ELA_FISH114,ELA_FISH119,ELA_FISH917,ELA_FISH910,ELA_FISH940,ELA_FISH942
727.019043,-0.001015199,0.000508102,-0.000736917,-0.000577753,0.000509709,9.12E-05,0.00067055,-0.000870759,0.000191417,-1.98E-05,0.000193981,0.000186989,-0.000479713,0.001519443,-0.000167036,0.007728563,0.000551955,2.73E-05,-0.000483953,0.000595475,0.004276667,0.000688776,0.000981721,0.000430801,-0.000438649,2.95E-05,0.000954558
726.0193481,-0.000837742,0.000876788,-0.000709989,-0.000383512,0.00056507,0.000385121,0.000898214,-0.000494399,0.000228348,0.0001671,0.000696891,0.000309499,-0.000292568,0.001805307,-0.000237516,0.007731172,0.000926048,-6.44E-05,-0.000386668,0.000775952,0.004338367,0.000831606,0.001296231,0.000573338,-0.000249986,0.000139729,0.001309966
725.0192871,-0.000612341,0.001059562,-0.000605723,-7.88E-05,0.000681491,0.000350456,0.000950485,-0.00038553,0.000458864,0.00017707,0.000785573,0.000494652,-0.000164241,0.001787449,-0.000135104,0.007907864,0.001171158,2.60E-05,-6.69E-05,0.000764386,0.004285268,0.000986209,0.001321831,0.000806553,-0.000115591,0.000224101,0.001645994
724.0189209,-0.000745083,0.000811947,-0.000801053,-0.00017749,0.0004684,0.000199109,0.000762726,-0.000638448,0.000243008,0.00016666,0.00055522,9.68E-05,-0.000441494,0.00169004,-0.000410616,0.007692385,0.001033172,2.49E-05,-0.000169209,0.000773566,0.004350133,0.001019576,0.001156415,0.00019872,-0.000367787,-2.04E-05,0.001289247
723.0181885,-0.001022534,0.000926022,-0.000612496,-0.000310521,0.00054278,0.000139496,0.000914919,-0.000433787,0.000363773,0.00028717,0.000506366,9.82E-05,-0.000444131,0.001639966,-0.000324644,0.007611608,0.000926904,6.09E-05,-0.000448889,0.000831269,0.004383445,0.000903765,0.001271307,0.000404864,-0.000195136,-0.000180077,0.001278732
722.0170898,-0.000809476,0.000820324,-0.000695051,-0.000141004,0.000384007,0.00030507,0.001081827,-0.000425771,0.000164278,0.000187481,0.000464254,0.000237543,-0.000475162,0.001632768,-0.000242536,0.008038796,0.000878215,0.000165831,-0.000444183,0.000686443,0.004188054,0.000988389,0.001296776,0.00048242,-0.000337732,-0.000174695,0.001211651
721.015686,-0.000784619,0.000653724,-0.000739863,-0.000265561,0.000274115,0.000329835,0.000689424,-0.000600863,0.000429998,0.000114845,0.000546512,0.000281239,-0.000407254,0.001538874,-0.000195602,0.00764222,0.000827741,7.11E-05,-0.000386409,0.000733736,0.004268197,0.000883973,0.001148161,0.000410875,-0.000290706,-0.000179404,0.00122341
720.013916,-0.000712108,0.000737366,-0.000511619,-0.000221734,0.000561026,0.000543713,0.000951834,-0.000415788,0.00036328,0.000339938,0.000695647,0.000291237,-6.47E-05,0.001551318,1.33E-05,0.008102246,0.001066334,0.000132453,-0.000268665,0.000840398,0.004662252,0.001023546,0.001319521,0.000619556,-0.00018934,4.77E-05,0.001411342
719.0118408,-0.000733093,0.000803985,-0.000571186,-0.000190324,0.000590913,0.000212524,0.001025051,-0.000348337,0.000361881,0.000195872,0.000609291,0.000167489,-0.000246106,0.001472973,-0.00020264,0.007910948,0.000942261,8.55E-05,-0.000345182,0.000688102,0.004434516,0.001043266,0.001253783,0.00042808,-0.000357545,-0.000127703,0.001392176
718.0093994,-0.000831696,0.000776626,-0.000399496,-2.79E-05,0.000626841,0.00038836,0.000912221,-0.000369184,0.000504837,0.000263107,0.000650276,0.000281083,-0.000301156,0.001686765,-9.12E-05,0.007986033,0.001032913,0.000191391,-0.000161809,0.00065502,0.004524121,0.000920807,0.001412614,0.000385561,-0.000112434,-7.85E-05,0.001434066
717.0066528,-0.000644031,0.001055514,-0.000420909,5.55E-05,0.000800821,0.000567092,0.001094724,-0.000245588,0.00052881,0.000394319,0.000702258,0.000508128,-0.000134017,0.00197768,0.00012585,0.008153044,0.001244333,0.000261061,-0.000119318,0.000877359,0.004633994,0.001217777,0.001607903,0.000644365,-0.000174643,0.000141801,0.001527834
716.00354,-0.000831024,0.000799732,-0.000585198,-0.000104153,0.000756088,0.000440285,0.001092986,-0.000338767,0.000306961,0.00035341,0.000695958,0.000373721,-0.000284497,0.001717873,-0.000190272,0.008028908,0.00102121,0.000213897,-0.000156427,0.000834485,0.004452456,0.001012103,0.001253134,0.000498824,-0.000174333,0.000130122,0.001457883
715.000061,-0.000702443,0.001094127,-0.00032392,-7.29E-05,0.000872871,0.000527643,0.001179541,-0.000117765,0.000553121,0.000430179,0.000580415,0.000443135,5.14E-05,0.001834733,6.14E-05,0.008094255,0.001029202,0.000216538,-9.51E-05,0.000784509,0.004650451,0.001199295,0.001480012,0.000758033,-1.89E-05,0.000192634,0.001393033
713.9962769,-0.000802603,0.000819727,-0.000555675,-0.000234929,0.000670057,0.000340171,0.000965428,-0.000280875,0.000489832,0.000452463,0.000546097,0.000265801,-8.29E-05,0.001774401,-2.94E-05,0.008214531,0.00110334,0.000259325,-0.000246571,0.000853496,0.004514547,0.001033457,0.001459155,0.000632155,-0.000127858,8.20E-05,0.001371064
712.9921875,-0.000756144,0.000854274,-0.000577443,-8.82E-05,0.000792964,0.000485011,0.001192338,-0.000397789,0.000664379,0.00053503,0.000729043,0.00034442,-0.000174022,0.001788541,-0.000156789,0.008213555,0.000950407,6.30E-05,-0.000255833,0.000805412,0.004545858,0.001124959,0.001582389,0.000535393,-0.000119421,3.16E-05,0.001336112
711.9876709,-0.000649821,0.001186394,-0.000310676,6.69E-05,0.000975572,0.000512612,0.001093245,-0.00027239,0.000861044,0.000475967,0.00067532,0.000524378,7.36E-05,0.001991696,0.000215114,0.008382527,0.001262376,0.000429712,-7.82E-06,0.000961744,0.004729711,0.00122206,0.001681958,0.000669124,1.08E-05,0.000280202,0.001474973
710.9829102,-0.000684713,0.001275097,-0.000111917,9.65E-05,0.000919433,0.00069321,0.001206147,-5.77E-05,0.000769987,0.000630859,0.000853885,0.000641229,0.000108191,0.001925779,0.000184295,0.008446608,0.001432118,0.000348669,7.34E-05,0.001055539,0.004885107,0.001275045,0.001823581,0.000839594,9.35E-05,0.000281783,0.001528613
709.9777832,-0.000755575,0.001053619,-0.000477179,1.28E-05,0.000820142,0.000490454,0.001147486,-9.62E-05,0.000739959,0.000495948,0.000613179,0.000437512,-0.000155702,0.001732608,6.84E-05,0.008227036,0.001210353,0.000377763,-2.51E-05,0.000991788,0.004615732,0.00119348,0.001528379,0.000676357,-0.00019229,0.000170674,0.001457935
708.97229,-0.000962099,0.001048144,-0.00039184,-1.21E-05,0.00081952,0.00058591,0.001171703,-0.000299656,0.000708689,0.000428546,0.000641903,0.000642654,-4.02E-05,0.001788359,9.33E-05,0.00849193,0.001167057,0.000230213,-0.000181112,0.001017733,0.004806473,0.001006006,0.001585819,0.000542235,-3.86E-05,0.000211721,0.001522249
707.9664917,-0.001005902,0.001107467,-0.000580855,-0.000123407,0.000622227,0.000436968,0.001111593,-0.000352372,0.000623004,0.000493097,0.000593919,0.000484234,-4.61E-06,0.00187807,4.97E-05,0.008273416,0.001146085,0.000261579,-6.07E-05,0.000950459,0.004683315,0.001067632,0.001456143,0.000418001,-0.000129204,0.000202398,0.001432768
706.9603271,-0.00077971,0.001247734,-0.000506862,-5.32E-05,0.000788088,0.000441891,0.000994175,-0.000277099,0.000551099,0.000511834,0.000619349,0.000434817,-7.42E-05,0.001795143,0.000156561,0.008231837,0.001255574,0.000301158,-0.000177438,0.001076559,0.004559303,0.001192546,0.001426171,0.00067672,-0.000155392,0.000229151,0.001393449
705.9538574,-0.000790201,0.001269515,-0.000500605,-4.50E-06,0.000711048,0.000645273,0.001168951,-0.000391168,0.000590446,0.000500457,0.000883532,0.000356596,-0.000159325,0.001792362,3.78E-05,0.008300197,0.001050609,0.000267769,-8.33E-05,0.000965195,0.004858589,0.001090546,0.001611878,0.000581607,-0.000226754,0.000112049,0.001583273
704.9470825,-0.000987307,0.000942235,-0.000549729,-0.000175316,0.000639492,0.000334239,0.001017007,-0.000536285,0.000577537,0.000274038,0.000695388,0.00031696,-0.000153477,0.00167042,-6.07E-05,0.00828186,0.001223254,0.000119454,-0.000393547,0.000934375,0.00460791,0.000942365,0.001377426,0.000325353,-0.000221993,1.24E-05,0.001381295
703.9399414,-0.000670447,0.001231587,-0.000512292,-0.000113107,0.000593764,0.000499757,0.001172118,-0.000184269,0.000567714,0.000309344,0.000959772,0.000241946,-0.000257437,0.001748462,-0.000136346,0.0083483,0.001201501,0.00021672,-0.000289723,0.000956296,0.004729135,0.001252848,0.001567269,0.000623419,-0.000190996,0.000186704,0.001538588
702.9324951,-0.000876907,0.001060807,-0.000427891,5.01E-05,0.000717219,0.000644806,0.001357535,-0.000345544,0.000525311,0.000512301,0.000744341,0.000498539,-0.000102289,0.001887949,0.000137787,0.00836614,0.00115247,0.000220086,-0.000146542,0.00104337,0.004837176,0.001386775,0.001603096,0.000712085,-3.42E-05,0.000230653,0.001498974
702.0686646,-0.000919428,0.001116031,-0.00063271,-2.37E-05,0.00077673,0.000544723,0.00106226,-0.000465387,0.000487188,0.000331337,0.000697021,0.000418597,-9.74E-05,0.001724682,0.000106042,0.008408444,0.001327518,0.000277638,-0.00023079,0.001047859,0.00470103,0.001187873,0.001534224,0.000620023,-9.58E-05,8.89E-05,0.001439261
701.0606079,-0.000912298,0.00115818,-0.000595797,-0.0002222,0.000806682,0.000561726,0.001098331,-0.000413875,0.000582048,0.000407222,0.000884492,0.000461896,-0.000237827,0.001769437,0.000109874,0.008374083,0.001213156,0.000194369,-0.000224063,0.000930224,0.004819743,0.001323493,0.00148809,0.000538062,-9.40E-05,0.000155266,0.001476558
700.0521851,-0.000867504,0.00124911,-0.000433839,-9.16E-06,0.000707055,0.000616135,0.00107046,-0.000408961,0.000704981,0.000450961,0.00082424,0.000531894,-0.000179197,0.001886207,0.000129838,0.008501961,0.001279459,0.000364057,-0.000227737,0.001137494,0.004928592,0.001245995,0.001597276,0.000731402,-0.000139658,6.34E-05,0.001647319
699.043396,-0.000902069,0.001163501,-0.000759813,-0.000192549,0.000652972,0.000546382,0.001159867,-0.000539904,0.000588346,0.000323488,0.000673894,0.000317271,-0.000292103,0.001847887,-0.000204348,0.00862845,0.001197633,0.000178909,-0.000305709,0.000784406,0.004625491,0.001042202,0.001522327,0.000451349,-0.000268096,-9.15E-05,0.001423937
698.0343628,-0.000960911,0.001059588,-0.000730095,-0.000221113,0.000735707,0.000679261,0.001063402,-0.000517359,0.000566599,0.000245598,0.000738559,0.000415384,-0.000245019,0.001956591,2.43E-05,0.008480078,0.001096852,0.000149414,-0.000315332,0.001090001,0.005000361,0.001102795,0.00144687,0.000747142,-0.000215525,-0.000106999,0.001438196
697.0249023,-0.001021707,0.001012596,-0.000570824,-8.58E-05,0.000547263,0.000355534,0.001082164,-0.000413306,0.000511808,0.000206075,0.000855493,0.00047405,-0.000139658,0.0018717,9.95E-05,0.008420795,0.0012123,0.000234202,-0.000264371,0.000926981,0.004953648,0.001217128,0.001615542,0.000709726,-0.000158341,0.000138175,0.001422483
696.0151978,-0.001076608,0.000952067,-0.000566171,-0.000263336,0.000784691,0.000398179,0.001006758,-0.000521858,0.000689347,0.000342814,0.000508154,0.000427044,-0.000187322,0.001852306,-8.16E-05,0.008372051,0.001134016,0.000211618,-0.000217284,0.000971006,0.004744,0.001151276,0.001597978,0.000596123,-0.000168071,-0.000100012,0.001412744
695.005127,-0.001127784,0.001069552,-0.000608567,-0.000142815,0.000766331,0.000612661,0.001308979,-0.000579304,0.000580104,0.000320509,0.000787051,0.000336933,-0.000327489,0.001774687,-5.11E-05,0.008345476,0.001043733,8.31E-05,-0.000258627,0.000853003,0.004725943,0.000885659,0.001560618,0.000695751,-4.74E-05,-0.000114918,0.001474999
693.994751,-0.001006832,0.001261831,-0.000829991,-7.86E-05,0.000820376,0.000547497,0.001128903,-0.000410668,0.000799966,0.000269194,0.000727902,0.000594334,-0.000107672,0.001652256,2.30E-05,0.008164518,0.001213546,0.000294838,-0.000286204,0.001050998,0.004934143,0.001062494,0.001642746,0.000721912,-0.000265664,-4.40E-05,0.001587559
692.9840088,-0.000843787,0.001479155,-0.000569428,-0.000171487,0.000952872,0.000785106,0.001552903,-0.000367322,0.001055462,0.000636614,0.001038647,0.00061699,-5.53E-05,0.001865929,0.000377271,0.008835122,0.001529263,0.000439015,-0.000156323,0.001107025,0.005241442,0.001517157,0.001761068,0.00086107,0.000109589,0.000183311,0.00175878
691.9729614,-0.001099692,0.001093089,-0.000597089,-0.00012615,0.000869707,0.000769935,0.001150886,-0.000338301,0.000576812,0.000319265,0.000720875,0.000532749,-0.000169002,0.001826856,-8.97E-05,0.008542985,0.00116485,0.000256269,-0.000264836,0.001087951,0.00495137,0.001407836,0.001628767,0.000915282,-0.00017573,-3.87E-05,0.001450143
690.9616089,-0.001040817,0.001187276,-0.00092728,-0.00040084,0.000595034,0.000390484,0.001059821,-0.000460267,0.000366959,0.0001642,0.000705707,0.000462336,-0.000251953,0.001645942,7.51E-06,0.00836635,0.001184966,0.000139859,-0.000411289,0.000897409,0.004700717,0.001219879,0.001536017,0.00062793,-0.000369391,4.74E-05,0.00149913
689.9498901,-0.001034155,0.001503598,-0.000639275,-0.000182561,0.000560975,0.00042878,0.001145488,-0.000373995,0.000473868,0.000521812,0.000722586,0.00058661,-9.80E-05,0.001909971,-6.86E-05,0.008488181,0.001206147,9.67E-05,-0.000356924,0.001091454,0.005194598,0.001126516,0.001446715,0.000718101,-0.00027477,0.000155836,0.001745187
688.9378662,-0.001191552,0.00119823,-0.000715778,-8.11E-05,0.000623704,0.000553873,0.001214091,-0.000559191,0.00061756,0.00038924,0.000809483,0.000516681,-0.000316987,0.001636978,-0.000105033,0.008571419,0.001113617,-4.95E-05,-0.00035201,0.001118418,0.004886782,0.001188055,0.001460065,0.000798799,-0.00040203,-0.000282893,0.001194285
688.0701904,-0.00108642,0.001073133,-0.000717897,-0.000276892,0.000686806,0.000596589,0.001112657,-0.000654784,0.000663083,0.000325172,0.000838116,0.000296055,-0.000423702,0.001774583,5.18E-05,0.008286292,0.001336814,-6.02E-05,-0.000209884,0.001049986,0.005006463,0.001162618,0.001487051,0.000521423,-0.000359356,-4.79E-05,0.001500351
687.0575562,-0.001014528,0.001378517,-0.000721567,-0.000255264,0.000736018,0.000777611,0.001323857,-0.000327903,0.000786636,0.000562089,0.000905632,0.000618805,0.000131003,0.002058248,0.000253834,0.008821067,0.001741315,8.30E-05,-0.000178266,0.001217543,0.005167825,0.001650437,0.001634093,0.000710348,-0.000353355,3.61E-05,0.001525574
686.0445557,-0.001035291,0.001073548,-0.000717174,-0.000244347,0.000825822,0.000710555,0.001126412,-0.000549315,0.000582903,0.000507869,0.000722146,0.000578082,-0.000420392,0.002013853,7.40E-06,0.009008485,0.001380958,0.00025544,-0.000394582,0.001231016,0.005083797,0.001166122,0.001554227,0.000640269,-0.000185977,5.78E-05,0.001392695
685.031311,-0.001144359,0.001230081,-0.000827665,-0.000270217,0.000692562,0.000667594,0.001154209,-0.000403013,0.000576345,0.000338513,0.000869525,0.000398672,-0.000299967,0.001980774,-0.000144316,0.008711425,0.001371479,0.000309603,-0.000206469,0.001292129,0.005099407,0.001234494,0.001674656,0.000736666,-0.000262508,1.84E-06,0.001424119
684.0177002,-0.000853191,0.001356548,-0.000319885,-0.000146904,0.00088182,0.000772555,0.001439676,-0.000162896,0.000662487,0.000566107,0.000936658,0.000327011,-1.73E-05,0.001981841,0.000208458,0.008919245,0.001411108,0.000255259,4.36E-05,0.001277226,0.005158212,0.001476038,0.00180055,0.000794079,-7.69E-05,4.97E-06,0.001782667
683.0037842,-0.001235951,0.001050739,-0.000849161,-0.000325213,0.000639699,0.000520698,0.001218114,-0.000437149,0.000637366,0.000379965,0.000925425,0.000500535,-0.000127961,0.001998952,-6.08E-05,0.008429162,0.001131473,0.000216564,-0.000410668,0.001048378,0.004890604,0.001071836,0.001600732,0.000537233,-0.000318022,-0.000176403,0.001557215
681.989502,-0.001125047,0.000970098,-0.000698721,-0.00032154,0.000786766,0.000660672,0.001346603,-0.000560018,0.000583862,0.000429712,0.000851136,0.000482549,-0.000207245,0.001889379,-0.000333956,0.008689399,0.001246436,0.000237051,-0.000310728,0.000923583,0.00496729,0.000894815,0.001645916,0.000766279,-0.000167398,-4.22E-05,0.001379296
680.9749756,-0.001377432,0.001174662,-0.000909663,-0.000552573,0.000530313,0.000599078,0.001184551,-0.00063271,0.000391391,0.000235082,0.000852147,0.000232363,-0.000302709,0.001991956,-0.000146438,0.008749378,0.001237532,-7.93E-05,-0.000474231,0.000814048,0.004981455,0.001023234,0.001543472,0.000793508,-0.000317712,-0.000275857,0.001417886
679.960083,-0.001048823,0.001245424,-0.000726064,-0.000444804,0.001103678,0.000760444,0.001108453,-0.000386306,0.000841384,0.000422535,0.001097034,0.000734747,-0.00021123,0.002044594,-0.000141884,0.008826008,0.001437988,0.000374965,-0.000187684,0.001106351,0.005243878,0.001299866,0.001829196,0.000780101,-8.24E-05,1.06E-05,0.00174828
678.9448853,-0.001464228,0.001077078,-0.000806169,-0.000403323,0.001657713,0.000601333,0.001185278,-0.000359718,0.00046016,0.000365793,0.000684395,0.000353824,-0.000305813,0.00185085,-0.000110933,0.008794995,0.001283561,-3.50E-05,-0.000503811,0.001069267,0.005041239,0.00113059,0.00156371,0.000480424,-0.000437615,-3.00E-05,0.001538251
677.9293213,-0.001443537,0.000970539,-0.000814643,-0.000461198,0.002885157,0.000523497,0.001389761,-0.000511568,0.000555557,0.000366726,0.000911521,0.00036885,-0.000343837,0.001650931,-6.27E-05,0.008607036,0.001308953,-0.000201243,-0.000499157,0.000829038,0.005017513,0.001128073,0.001609384,0.000565692,-0.000480592,-0.000397478,0.001537835
677.0585938,-0.001247464,0.001051725,-0.000936063,-0.000274563,0.003381986,0.000581581,0.001690819,-0.000475989,0.000581892,0.000294605,0.000717349,0.000313748,-0.000158652,0.002076533,-3.05E-06,0.00875783,0.001513053,0.000108916,-0.000221838,0.001079595,0.004984938,0.001165084,0.001649346,0.000913933,-0.000264526,-0.000147525,0.001641785
676.0424805,-0.001375574,0.001468714,-0.000760536,-0.000265198,0.003521163,0.000674724,0.001856284,-0.000428357,0.000879486,0.000507662,0.001047859,0.000361596,4.17E-05,0.001905057,3.42E-05,0.009087064,0.001496714,0.000346415,-0.000333387,0.001073548,0.005193996,0.001039425,0.001773803,0.000732388,-0.000343371,-0.00025573,0.001351588
675.026062,-0.001339343,0.001147512,-0.000753559,-0.00026882,0.003320213,0.000444431,0.00180801,-0.000605361,0.000546901,0.000158658,0.000699588,0.00036341,-0.000322213,0.001727229,-0.0001188,0.008846799,0.00132596,0.000157338,-0.000392823,0.000955959,0.005203558,0.001209548,0.001657219,0.000656835,-0.000335146,-0.000182872,0.00140594
674.0092773,-0.001278746,0.000781086,-0.000763224,-0.00059254,0.003200814,0.000458579,0.001911297,-0.000738778,0.000453189,0.000230705,0.000544853,0.000304914,-0.000373891,0.001628663,-0.000177076,0.00886878,0.001225902,-0.000343837,-0.00068766,0.000734877,0.005042261,0.001105935,0.001439365,0.000546278,-0.000522323,-0.000608618,0.001454117
672.9921875,-0.000985499,0.001123168,-0.000786428,-0.0002311,0.002710053,0.000469877,0.001875756,-0.000597038,0.000584821,0.000497036,0.000713693,0.000402325,-0.0003323,0.001797327,0.000169923,0.00887483,0.001378646,9.68E-05,-0.000141935,0.001013426,0.004802861,0.001043448,0.001589196,0.000583421,-0.000252574,-0.000219975,0.001564099
671.9747925,-0.001359833,0.000994901,-0.000882229,-0.000428046,0.00172003,0.000297506,0.001790153,-0.000716605,0.000230265,0.000198617,0.000735499,0.00019222,-0.000259559,0.001791504,-0.000350613,0.008756667,0.00117679,-8.36E-05,-0.000491814,0.000978711,0.004958963,0.001098928,0.001482142,0.000320068,-0.000461819,-0.00044982,0.001385632
670.9570923,-0.001264447,0.001461467,-0.000920874,-0.000322161,0.001305266,0.000450624,0.001771776,-0.000406685,0.000683254,0.000454018,0.001063921,0.000552732,-8.66E-05,0.001873962,-6.33E-05,0.008994055,0.00128961,0.000157648,-0.000165639,0.001207342,0.005390914,0.001259858,0.001740691,0.000599622,-6.08E-05,9.81E-05,0.001756831
669.9390869,-0.001197231,0.001289844,-0.000652767,-0.000414495,0.000884258,0.000526736,0.001698901,-0.000570773,0.000665728,0.000376338,0.00113085,0.000489106,-0.000225357,0.001994219,-0.000108242,0.008976243,0.001545551,9.36E-05,-6.47E-05,0.001096515,0.005416049,0.00142895,0.001804085,0.000621449,-0.000250659,-8.16E-05,0.001736403
669.0662231,-0.001158559,0.001105831,-0.000797332,-0.000170193,0.000685743,0.00041484,0.001440715,-0.000547299,0.000509657,0.000412352,0.001191845,0.000686313,-0.000125167,0.001699343,-0.000118852,0.00908413,0.001542018,0.000277301,-0.000477954,0.000978971,0.005068581,0.001228965,0.001471831,0.000836171,-0.000202485,-0.000146024,0.001859611
668.0476074,-0.001445394,0.001197114,-0.000854535,-0.00035739,0.00045946,0.00052614,0.001138818,-0.000448424,0.000637495,0.000512845,0.000761871,0.000347244,-0.000358787,0.001694302,-0.000202329,0.00919125,0.001234313,0.000146099,-0.000264526,0.000817601,0.005022646,0.001344811,0.001626974,0.000769365,-0.000106378,-0.000324696,0.001798782
